#group,false,false,true,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double
#default,_result,,,,,,,,,,,,,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_measurement,device_id,Chipset2_Temp,Chipset_Temp,Cpu1_Temp,Cpu2_Temp,FAN1,FAN2,FAN3,FAN4,IO_Outlet_Temp,Inlet_Temp,Outlet_Temp,PSU1_CIN,PSU1_FAN,PSU1_Inlet,PSU1_Total_Power,PSU1_VIN,PSU2_CIN,PSU2_FAN,PSU2_Inlet,PSU2_Total_Power,PSU2_VIN
,,0,2023-06-15T09:17:58.567906284Z,2023-08-05T09:17:58.567906284Z,2023-08-05T08:07:20Z,sdgp,bmc,42.5,40.5,40,39.5,5427,5471,5462,5449,39,35.5,34,0.57,5040,30,127,229.75,0.57,4560,26,128,230.25
,,0,2023-06-15T09:17:58.567906284Z,2023-08-05T09:17:58.567906284Z,2023-08-05T08:07:31Z,sdgp,bmc,42.5,40.5,39.5,39.5,5429,5467,5456,5451,39,35,34,0.57,5064,30,127,230,0.57,4528,26,128,230.25
,,0,2023-06-15T09:17:58.567906284Z,2023-08-05T09:17:58.567906284Z,2023-08-05T08:07:42Z,sdgp,bmc,42.5,40.5,39.5,39.5,5428,5471,5458,5451,39,35.5,34,0.57,5064,30,127,229.75,0.57,4560,26,128,230
,,0,2023-06-15T09:17:58.567906284Z,2023-08-05T09:17:58.567906284Z,2023-08-05T08:07:55Z,sdgp,bmc,42.5,40.5,39.5,39.5,5601,5633,5626,5611,39,35,34,0.57,5064,30,127,229.5,0.6,4528,26,134,229.75
,,0,2023-06-15T09:17:58.567906284Z,2023-08-05T09:17:58.567906284Z,2023-08-05T08:08:06Z,sdgp,bmc,42.5,40.5,39.5,39.5,5595,5639,5626,5615,39,35,34,0.59,5064,30,131,229.5,0.64,4528,26,145,229.75
,,0,2023-06-15T09:17:58.567906284Z,2023-08-05T09:17:58.567906284Z,2023-08-05T08:08:18Z,sdgp,bmc,42.5,40.5,39.5,39.5,5594,5640,5626,5615,39,35,34,0.59,5096,30,134,230,0.66,4528,26,149,229.75
,,0,2023-06-15T09:17:58.567906284Z,2023-08-05T09:17:58.567906284Z,2023-08-05T08:08:28Z,sdgp,bmc,42,40.5,39.5,39.5,5594,5640,5625,5615,39,35,34,0.61,5064,30,138,229.5,0.67,4528,26,150,229.25
,,0,2023-06-15T09:17:58.567906284Z,2023-08-05T09:17:58.567906284Z,2023-08-05T08:08:39Z,sdgp,bmc,42,40.5,39.5,39.5,5592,5640,5626,5612,39,35.5,34,0.59,5096,30,132,229.75,0.65,4560,26,147,230
,,0,2023-06-15T09:17:58.567906284Z,2023-08-05T09:17:58.567906284Z,2023-08-05T08:08:50Z,sdgp,bmc,42,40.5,39.5,39.5,5592,5638,5628,5613,39,35.5,34,0.59,5064,30,133,229.75,0.66,4528,26,148,229.75
,,0,2023-06-15T09:17:58.567906284Z,2023-08-05T09:17:58.567906284Z,2023-08-05T08:09:01Z,sdgp,bmc,42,40,40,39.5,5598,5638,5625,5615,39,35,34,0.55,5064,30,121,229.75,0.61,4528,26,137,229.75
,,0,2023-06-15T09:17:58.567906284Z,2023-08-05T09:17:58.567906284Z,2023-08-05T08:09:13Z,sdgp,bmc,42,40,40,39.5,5595,5640,5626,5616,39,35,34,0.55,5064,30,123,229.75,0.61,4528,26,138,230
,,0,2023-06-15T09:17:58.567906284Z,2023-08-05T09:17:58.567906284Z,2023-08-05T08:09:25Z,sdgp,bmc,42,40.5,40,39.5,5594,5638,5628,5616,39,35.5,34,0.55,5096,30,123,229.75,0.57,4528,26,129,229.75
,,0,2023-06-15T09:17:58.567906284Z,2023-08-05T09:17:58.567906284Z,2023-08-05T08:09:36Z,sdgp,bmc,42,40,39.5,39.5,5746,5794,5779,5766,39,35.5,34,0.55,5096,30,124,230.25,0.55,4528,26,124,230.25
,,0,2023-06-15T09:17:58.567906284Z,2023-08-05T09:17:58.567906284Z,2023-08-05T08:09:48Z,sdgp,bmc,42,40,39.5,39,5746,5791,5780,5766,39,35,34,0.55,5096,30,123,230,0.54,4528,26,122,230.25
,,0,2023-06-15T09:17:58.567906284Z,2023-08-05T09:17:58.567906284Z,2023-08-05T08:09:59Z,sdgp,bmc,42,40,39.5,39,5747,5792,5780,5766,39,35,34,0.54,5064,30,120,229.75,0.56,4528,26,127,230
,,0,2023-06-15T09:17:58.567906284Z,2023-08-05T09:17:58.567906284Z,2023-08-05T08:10:10Z,sdgp,bmc,42,40,39.5,39,5745,5791,5782,5766,39,35,34,0.55,5064,30,123,230,0.55,4528,26,125,230.25
