#group,false,false,true,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double
#default,_result,,,,,,,,,,,,,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_measurement,device_id,Chipset2_Temp,Chipset_Temp,Cpu1_Temp,Cpu2_Temp,FAN1,FAN2,FAN3,FAN4,IO_Outlet_Temp,Inlet_Temp,Outlet_Temp,PSU1_CIN,PSU1_FAN,PSU1_Inlet,PSU1_Total_Power,PSU1_VIN,PSU2_CIN,PSU2_FAN,PSU2_Inlet,PSU2_Total_Power,PSU2_VIN
,,0,2023-05-29T09:36:01.386986954Z,2023-07-19T09:36:01.386986954Z,2023-07-19T09:06:21Z,sdgp,bmc,47500,46000,46000,44500,1697,1691,1682,1692,41000,39500,36500,532,6088,32000,120000000,228750,565,4920,25000,127000000,229250
,,0,2023-05-29T09:36:01.386986954Z,2023-07-19T09:36:01.386986954Z,2023-07-19T09:06:32Z,sdgp,bmc,48000,46000,45500,44500,1669,1692,1689,1694,41000,39500,36500,532,6088,32000,120000000,229000,565,4888,25000,126000000,229500
,,0,2023-05-29T09:36:01.386986954Z,2023-07-19T09:36:01.386986954Z,2023-07-19T09:06:44Z,sdgp,bmc,48500,46500,45500,44000,1701,1688,1684,1694,41000,39500,37000,531,6120,32000,120000000,229000,584,4888,25000,130000000,229500
,,0,2023-05-29T09:36:01.386986954Z,2023-07-19T09:36:01.386986954Z,2023-07-19T09:06:55Z,sdgp,bmc,48000,46500,46000,44000,1675,1683,1690,1693,41000,39000,37000,566,6264,32000,126000000,229000,636,4888,25000,143000000,229000
,,0,2023-05-29T09:36:01.386986954Z,2023-07-19T09:36:01.386986954Z,2023-07-19T09:07:06Z,sdgp,bmc,48500,46500,46000,44500,1700,1684,1683,1703,41500,40000,37000,629,6240,32000,141000000,228750,672,4888,25000,151000000,228750
,,0,2023-05-29T09:36:01.386986954Z,2023-07-19T09:36:01.386986954Z,2023-07-19T09:07:17Z,sdgp,bmc,49000,46500,46000,45000,1702,1694,1694,1695,41500,39500,37000,638,6264,32000,143000000,228750,674,4888,25000,152000000,228750
,,0,2023-05-29T09:36:01.386986954Z,2023-07-19T09:36:01.386986954Z,2023-07-19T09:07:28Z,sdgp,bmc,48500,47000,46000,45000,1675,1684,1696,1687,41500,39500,37000,639,6240,33000,144000000,228750,678,4920,25000,152000000,228500
,,0,2023-05-29T09:36:01.386986954Z,2023-07-19T09:36:01.386986954Z,2023-07-19T09:07:39Z,sdgp,bmc,48500,47500,46000,45500,1671,1689,1688,1697,41500,39500,37500,611,6264,33000,139000000,229250,674,4920,25000,151000000,229000
,,0,2023-05-29T09:36:01.386986954Z,2023-07-19T09:36:01.386986954Z,2023-07-19T09:07:51Z,sdgp,bmc,49000,47500,46500,46000,1707,1693,1680,1692,41500,40000,37500,605,6264,33000,137000000,228750,676,4888,25000,152000000,229000
,,0,2023-05-29T09:36:01.386986954Z,2023-07-19T09:36:01.386986954Z,2023-07-19T09:08:02Z,sdgp,bmc,49000,47500,46500,46500,1702,1689,1684,1682,41500,40000,37500,599,6240,33000,136000000,229000,668,4888,25000,150000000,228750
