#group,false,false,true,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double
#default,_result,,,,,,,,,,,,,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_measurement,device_id,Chipset2_Temp,Chipset_Temp,Cpu1_Temp,Cpu2_Temp,FAN1,FAN2,FAN3,FAN4,IO_Outlet_Temp,Inlet_Temp,Outlet_Temp,PSU1_CIN,PSU1_FAN,PSU1_Inlet,PSU1_Total_Power,PSU1_VIN,PSU2_CIN,PSU2_FAN,PSU2_Inlet,PSU2_Total_Power,PSU2_VIN
,,0,2023-06-11T08:35:49.844775476Z,2023-08-01T08:35:49.844775476Z,2023-08-01T07:21:10Z,sdgp,bmc,42,42.5,41.5,41,1700,1690,1689,1688,37,39.5,33,0.56,5456,32,123,226.25,0.55,4560,27,123,226
,,0,2023-06-11T08:35:49.844775476Z,2023-08-01T08:35:49.844775476Z,2023-08-01T07:21:23Z,sdgp,bmc,42.5,42.5,41.5,41.5,1700,1698,1689,1680,37,39.5,33.5,0.56,5520,32,123,226.25,0.55,4528,27,123,226.5
,,0,2023-06-11T08:35:49.844775476Z,2023-08-01T08:35:49.844775476Z,2023-08-01T07:21:36Z,sdgp,bmc,42.5,43,42,41.5,1703,1690,1685,1693,37.5,39.5,33.5,0.55,5544,32,121,226.5,0.54,4560,27,121,226.25
,,0,2023-06-11T08:35:49.844775476Z,2023-08-01T08:35:49.844775476Z,2023-08-01T07:21:49Z,sdgp,bmc,43,43.5,42,42,1672,1682,1687,1692,37.5,39.5,34,0.55,5544,33,121,225.75,0.54,4528,27,120,226.25
,,0,2023-06-11T08:35:49.844775476Z,2023-08-01T08:35:49.844775476Z,2023-08-01T07:22:03Z,sdgp,bmc,43.5,44,42.5,42,1704,1684,1685,1684,37.5,40,34,0.57,5544,33,125,226,0.57,4560,27,125,226
,,0,2023-06-11T08:35:49.844775476Z,2023-08-01T08:35:49.844775476Z,2023-08-01T07:22:15Z,sdgp,bmc,43.5,44,42.5,42,1672,1686,1693,1696,38,40,34.5,0.59,5880,33,131,226,0.63,4616,27,139,226
,,0,2023-06-11T08:35:49.844775476Z,2023-08-01T08:35:49.844775476Z,2023-08-01T07:22:27Z,sdgp,bmc,44,44.5,43,42.5,1697,1693,1686,1681,38,40,34.5,0.58,5784,33,127,226.25,0.62,4616,27,137,226.25
,,0,2023-06-11T08:35:49.844775476Z,2023-08-01T08:35:49.844775476Z,2023-08-01T07:22:37Z,sdgp,bmc,44,44,43.5,42.5,1669,1677,1698,1688,38,40,34.5,0.58,5784,33,127,226,0.61,4648,27,135,226
,,0,2023-06-11T08:35:49.844775476Z,2023-08-01T08:35:49.844775476Z,2023-08-01T07:22:48Z,sdgp,bmc,44.5,44.5,43.5,43,1701,1684,1677,1695,38.5,40,34.5,0.59,5784,33,131,226,0.62,4616,27,137,226
,,0,2023-06-11T08:35:49.844775476Z,2023-08-01T08:35:49.844775476Z,2023-08-01T07:22:59Z,sdgp,bmc,44.5,44.5,44,43,1699,1679,1676,1681,38.5,40.5,35,0.6,5968,33,133,226,0.67,4888,27,149,226
