#group,false,false,true,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double
#default,_result,,,,,,,,,,,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_measurement,device_id,Chipset2_Temp,Chipset_Temp,Cpu1_Temp,Cpu2_Temp,FAN1,FAN2,FAN3,FAN4,IO_Outlet_Temp,Inlet_Temp,Outlet_Temp,PSU1_FAN,PSU1_Inlet,PSU1_Total_Power,PSU1_VIN,PSU2_FAN,PSU2_Inlet,PSU2_Total_Power,PSU2_VIN
,,1,2023-06-18T07:46:35.458806591Z,2023-06-18T09:46:35.458806591Z,2023-06-18T09:05:59Z,sdgp,host,27123466,52289165,783373829,3.3,100,100,65.31,100,61.46,62.5,71.03,100,100,100,100,58.24,100,100,100,70,72,100,100,100,66.67,62.5,60.23,100,72.28,67.71,68,66.67,65.66,67.29,64.58,100,100,100,1.01,100,100,77.23,81,100,100,100,100,100,100,100,0,100,71.29,100,100,100,100,100,100,39.53,100,0,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,10.64,100,32.67,48.96,100,100,0,100,36.36,100,100,100,63.73,100,100,69.9,100,100,46.24,63.16,100,76.04,76.77,75.29,100,100,100,79.41,100,100,79.17,100,74.26,100,72.34,73.74,100,100,57.14,64.21,100,100,100,58.59,100,100,59.57,100,100,58.7,58.51,23056734333,3133,84,27212,23175164674,,1698245599,92.1,38.41,52.72,68.8,594
,,1,2023-06-18T07:46:35.458806591Z,2023-06-18T09:46:35.458806591Z,2023-06-18T09:06:06Z,sdgp,host,28492929,59769103,988684528,0,100,100,63.27,100,62.63,64.21,100,100,68.04,65.26,100,100,100,72.55,100,58.82,59,49.45,100,100,64.58,62.24,100,100,65.96,100,61.22,61.96,59.14,61.29,61.62,59.79,100,100,1.01,69.47,100,99.01,100,100,95.88,100,100,100,100,100,71.84,100,100,43.33,100,100,100,100,100,47,100,0,100,100,100,100,0,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,42.11,0,100,100,49.47,100,66,100,100,100,62.24,100,58.06,99.01,100,100,73.68,63.27,100,71,72.16,69.7,100,100,100,76.04,100,100,63.16,100,66.67,100,65.69,65.56,100,100,100,67.96,100,100,100,58.76,100,100,47.37,100,100,62.89,63.81,23904850071,2941,83.7,26745,24029292319,,2160338637,92.9,38.76,53.54,68.83,72
,,1,2023-06-18T07:46:35.458806591Z,2023-06-18T09:46:35.458806591Z,2023-06-18T09:06:12Z,sdgp,host,31529000,67331520,1065449861,29.79,100,100,63.54,100,59.38,61.05,73.74,100,100,62.26,100,66.34,100,100,100,55.1,54.26,59,100,100,68.87,60.64,100,100,68.09,100,64.65,64,60.61,64,61.86,55.79,100,11.88,58.06,43.01,100,100,100,100,100,100,100,100,100,100,67.71,100,100,100,100,100,100,100,100,22.83,100,17.35,100,100,100,100,100,100,100,100,100,100,100,4,100,100,100,100,100,100,70.41,100,45.92,0,100,100,0.99,100,45.05,100,100,100,58.59,100,58.16,100,100,50.56,21.65,100,100,79.57,76.77,75.25,100,100,76.34,100,100,100,78.35,90,71.43,100,71.88,70.3,100,100,100,100,100,100,100,64.52,100,100,61,66.33,100,66.02,64.58,25786952262,3232,83.9,40161,25452018629,,3091494909,94.27,39.14,54.47,68.8,866
,,1,2023-06-18T07:46:35.458806591Z,2023-06-18T09:46:35.458806591Z,2023-06-18T09:06:18Z,sdgp,host,25338897,48977068,692850386,100,1.09,100,53.12,100,56.67,53.06,73.79,100,100,73.27,100,100,43.62,100,76.77,69.7,66.32,61.62,100,100,65.98,65.96,100,100,68.37,100,63.83,61.46,51.11,62.75,56.57,59.18,100,100,0,100,100,100,43.75,100,100,100,100,100,100,100,72.34,100,100,73.79,55.34,100,100,47,100,68.09,100,17.35,100,100,100,100,77.23,100,100,100,100,100,100,41.41,100,100,100,100,100,100,58.2,100,65.59,75,100,100,11.58,100,12.87,100,100,100,64.04,100,67.92,66.33,100,100,100,100,100,77.89,100,77.67,76.29,100,100,76.84,100,100,100,50,59.6,100,100,100,100,100,100,100,100,100,100,65.66,100,100,56,62.86,100,59.6,57,22472247542,2614,84.5,24376,22140306275,,1553943137,95.3,39.8,56.01,68.82,40
,,1,2023-06-18T07:46:35.458806591Z,2023-06-18T09:46:35.458806591Z,2023-06-18T09:06:24Z,sdgp,host,24110239,45186533,633254233,9.47,100,100,60.87,100,64.21,66.35,64.75,61.21,100,100,100,100,100,100,100,66.67,63.83,67,100,100,64.52,73.53,100,100,70,65.93,66.32,60.22,62.24,61.76,100,63.11,100,100,1.04,100,100,100,100,100,100,100,100,100,100,100,64.08,100,100,44.32,43.16,100,100,68.69,100,13.21,100,71.88,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,72.32,100,40.43,43.59,100,100,0,100,46.07,100,100,100,100,100,56.12,57,100,60.4,100,100,100,63.64,63.04,66.04,63.27,100,100,100,100,100,100,51.96,60,100,100,100,100,100,70.83,100,100,100,100,53.85,100,100,53.19,71,100,60.23,63.44,22119098975,2722,84.6,24322,21922735298,,1392217546,95.99,40.15,56.8,68.84,12
,,1,2023-06-18T07:46:35.458806591Z,2023-06-18T09:46:35.458806591Z,2023-06-18T09:06:30Z,sdgp,host,22085096,39946538,571615474,48.39,100,100,69.47,100,56.99,54.26,62.73,73.11,100,100,100,100,100,100,100,68.09,66.67,64.21,100,100,69.89,69.61,100,100,65.74,56.04,50.54,58.16,55.32,100,53.12,58.33,100,100,3.06,100,100,100,64.77,100,100,100,100,100,100,100,46,100,100,100,100,100,100,100,100,23.16,100,26.47,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,52.34,100,100,0,100,60.49,72.92,100,100,74.14,100,57.38,100,100,100,66.67,60.87,100,63.11,100,100,0,100,100,77.89,100,97.96,78.95,100,80,77.23,100,100,100,78.35,76.04,100,100,100,100,100,64.65,100,100,100,100,59.57,100,100,52.22,58.06,100,51.04,53,21039584402,2347,84.7,23872,20789811928,,1262725511,96.87,40.51,57.64,68.84,67
,,1,2023-06-18T07:46:35.458806591Z,2023-06-18T09:46:35.458806591Z,2023-06-18T09:06:36Z,sdgp,host,20555354,37540448,508512413,52.48,100,100,57.47,100,61.86,62.14,100,73.08,100,72.22,77.88,100,3.06,100,100,71.43,64.84,72.34,100,72.92,70,80.81,100,100,63,61.17,61.05,62.11,62.75,100,60.61,57.61,100,100,100,100,100,100,71.28,100,100,100,100,100,100,100,67.03,100,100,100,100,100,100,100,100,53.68,100,0,100,100,100,100,100,100,100,100,19.19,100,100,100,54,100,100,100,100,100,57.38,100,59.38,69.39,100,100,3,2.08,72.73,100,100,100,86.73,88.89,100,66.32,100,100,1.01,100,100,69.47,94,100,69.7,100,100,70.21,100,100,80.2,93.75,78,100,100,100,100,100,61.05,100,100,100,100,67.68,100,100,60.23,100,100,62,65.62,20624176965,2845,84.4,22531,20313327030,,1107213767,98.09,40.89,58.54,68.85,41
,,1,2023-06-18T07:46:35.458806591Z,2023-06-18T09:46:35.458806591Z,2023-06-18T09:06:43Z,sdgp,host,19826639,39310524,526304353,92.63,100,100,55.1,100,54.74,56.52,100,100,100,95.92,100,100,12.9,89.11,91.92,100,58.76,58.7,100,53.93,57.14,73.2,73.47,44.68,65.31,56.18,60.82,61.62,65,100,56.25,60.2,100,100,100,100,100,38.3,100,9.09,100,100,100,100,100,100,67.82,100,100,100,79.38,100,100,100,100,45.16,100,7.07,100,100,100,100,100,100,100,100,0,100,100,100,71.03,100,100,100,100,100,67.92,100,67.29,27.27,100,100,58.14,100,100,100,100,100,100,100,100,100,100,100,91.09,100,100,100,100,100,85.29,99.01,86.6,85.58,100,100,68.42,100,100,100,100,70.09,100,100,68.75,100,100,100,100,69.7,100,100,67.71,100,100,59.34,68.75,21891588924,2330,86,21536,21589380036,,1154738771,98.8,41.25,59.34,68.86,119
,,1,2023-06-18T07:46:35.458806591Z,2023-06-18T09:46:35.458806591Z,2023-06-18T09:06:49Z,sdgp,host,19001062,41066968,545012687,0,100,100,68.75,100,72.12,63.44,86,100,100,96.94,92.93,100,100,100,100,69.72,58.7,68.63,100,100,69.61,62.89,84.04,16,75.26,70.83,72.45,69.79,69.79,100,65.48,65.93,1,100,100,24.51,100,54.62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,52.87,66.67,47.83,100,100,100,100,100,100,100,88,100,100,100,100,57.94,100,100,100,100,100,99,100,1,21.43,100,100,100,100,100,100,100,0,100,59.41,100,99,100,100,100,100,100,88.3,98.98,84,97,100,100,100,99.01,100,66.32,100,100,100,100,100,100,65,87,100,100,100,100,74.49,100,100,100,100,100,62.96,66.32,21244835702,2043,87.5,19379,21015481458,,1194490321,101.11,42.03,61.14,68.86,83
,,1,2023-06-18T07:46:35.458806591Z,2023-06-18T09:46:35.458806591Z,2023-06-18T09:06:55Z,sdgp,host,19704270,41355433,661549702,0,100,100,98.99,100,64.29,58.06,100,100,100,100,100,100,100,100,100,53.26,60.82,59.6,100,90,60.22,100,51.02,1,64.44,65.22,89.58,73.2,69.7,100,68.75,67.02,3.06,100,100,100,61,100,100,100,100,100,100,100,100,100,37.5,100,100,100,100,100,100,100,100,69.47,44.71,59.79,100,100,100,100,100,100,100,100,9,100,100,100,100,100,100,100,100,100,36,100,51.65,48.35,100,100,100,100,100,100,100,34,100,93.88,100,74.74,100,100,100,100,100,84.85,100,100,99.01,80.85,100,83.84,100,100,85.29,94.85,100,100,87.5,100,100,100,95,100,100,81.91,81.05,100,100,100,100,71.74,96,99.01,78.35,18438335398,1519,88.1,17402,18544442303,,1431294730,101.42,42.36,61.87,68.87,4824
,,1,2023-06-18T07:46:35.458806591Z,2023-06-18T09:46:35.458806591Z,2023-06-18T09:07:01Z,sdgp,host,20743612,45600388,806026130,75.79,100,100,56.12,67.02,100,51.58,100,100,100,100,100,100,100,100,100,50,60.38,100,100,58.33,100,100,100,54.08,92.08,62.75,89.8,100,59.14,54.74,100,40.62,61.22,100,100,100,100,69.47,100,100,100,100,100,100,100,100,21.98,100,100,100,60.22,100,100,27.37,100,12.37,100,100,100,100,100,100,100,100,100,100,0,100,100,100,42.55,100,100,100,100,100,100,100,100,59.79,100,100,100,100,100,100,100,13.83,100,100,100,100,100,100,100,100,100,94.85,100,100,99.01,93.55,100,100,93.88,100,70.97,100,100,100,97.06,100,100,74.04,100,100,100,100,100,100,60.23,100,100,100,100,100,45.05,17060122908,1616,90.6,34858,16906245682,,2445065826,102.51,42.75,62.75,68.89,82
,,1,2023-06-18T07:46:35.458806591Z,2023-06-18T09:46:35.458806591Z,2023-06-18T09:07:08Z,sdgp,host,15585565,29157732,429803985,0,100,100,50.49,100,100,57.29,85.44,100,100,100,83.33,100,100,95.96,100,70.65,100,100,100,59.09,100,100,67.68,29.55,100,68.32,48.57,64.65,100,60,57.14,42.71,100,100,100,100,23.71,100,100,100,100,100,100,100,100,100,100,100,100,48.19,100,100,100,0,100,68.48,100,100,100,100,100,100,100,100,100,100,77.32,100,100,100,100,100,100,100,100,74.75,100,100,100,80.21,100,100,100,100,100,100,100,1,100,48.42,100,100,100,100,100,100,100,72.34,70.53,100,100,100,100,100,99,42.11,78.43,79.79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,46.94,14506715080,1770,90.9,13504,14477716475,,886382722,103.59,43.15,63.64,68.89,10
,,1,2023-06-18T07:46:35.458806591Z,2023-06-18T09:46:35.458806591Z,2023-06-18T09:07:14Z,sdgp,host,16419213,30014982,529065041,4.26,100,100,100,100,75.53,69.57,94.06,91.92,100,100,100,100,100,89.69,100,100,100,100,100,100,79.8,100,82.11,1,63.44,63.83,73.4,64.04,67.01,100,100,100,100,100,100,100,76.6,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,70.33,100,71.43,100,71.43,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,36.36,100,100,100,1.98,100,100,100,99.01,100,100,100,100,98.98,71.58,100,100,100,100,100,100,100,81.25,100,100,100,100,100,100,100,100,88.54,100,100,100,80.21,100,100,95.05,100,100,1.98,100,100,100,100,100,100,71.15,100,88.17,85.57,17988165508,1259,91.5,13488,17794018956,,1134533716,105.43,43.92,65.35,68.89,27
,,1,2023-06-18T07:46:35.458806591Z,2023-06-18T09:46:35.458806591Z,2023-06-18T09:07:20Z,sdgp,host,17390858,31606270,520065737,0,100,100,90.91,82.11,61.29,73.91,100,100,100,100,100,100,100,100,100,79.78,92.93,100,100,100,68.93,100,100,100,71.88,72.63,100,100,100,100,82.86,75.49,49.5,100,100,100,0,100,100,100,100,100,100,100,100,55.77,100,100,100,100,100,100,100,100,100,53.26,100,15.15,100,100,100,100,100,100,100,100,59.6,100,100,100,100,100,100,100,100,100,100,0,64.37,1,100,100,100,100,100,100,100,46.88,100,66.3,100,100,100,100,100,100,100,97.98,89.58,100,100,100,100,100,100,100,92.16,100,100,100,100,97.94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,12901153202,828,93.1,10545,12971745741,,1027753936,106.36,44.32,66.2,68.89,30
,,1,2023-06-18T07:46:35.458806591Z,2023-06-18T09:46:35.458806591Z,2023-06-18T09:07:27Z,sdgp,host,17536686,28725563,526224274,100,100,100,76.77,76.29,93.81,100,100,100,100,79.57,100,100,100,100,100,100,100,100,100,100,100,100,99,74.53,75.51,100,94,69.9,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,10.2,100,100,100,45.65,100,100,100,100,33.33,100,100,100,0,100,15.79,100,100,100,100,99.01,100,7.29,100,100,100,100,100,100,100,100,100,91.75,100,100,100,100,100,100,100,88.78,100,100,100,98.98,100,100,100,100,100,100,100,100,99.01,100,100,100,100,100,100,100,100,100,100,100,100,71.57,100,100,100,12466686601,520,94.6,7791,12566093413,,1129775686,107.85,44.75,67.18,68.81,20
,,1,2023-06-18T07:46:35.458806591Z,2023-06-18T09:46:35.458806591Z,2023-06-18T09:07:33Z,sdgp,host,17440831,29951356,523593361,87.88,100,100,64.13,100,100,100,100,100,100,100,100,100,100,100,100,100,68.37,100,100,100,100,100,100,36.46,100,60,100,100,100,100,63.83,60,100,100,100,100,66.67,100,100,100,100,100,100,100,100,23.66,100,100,100,100,100,100,100,100,100,100,100,16.84,100,100,100,76.04,100,100,100,100,11,100,100,100,87.88,100,100,100,100,100,30.11,100,100,45.19,100,100,100,100,100,100,100,100,99,100,100,100,100,100,100,100,88,99,98.98,100,100,99,99.01,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,91.75,15597778598,501,94.3,8601,15097851452,,1173935794,109.31,45.19,68.16,68.82,30
,,1,2023-06-18T07:46:35.458806591Z,2023-06-18T09:46:35.458806591Z,2023-06-18T09:07:39Z,sdgp,host,16715623,26142778,489169721,76.47,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,88.24,100,84.85,100,100,100,100,100,27.27,78.79,100,100,80.21,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.94,100,100,100,100,100,100,100,80.56,100,100,100,100,67.52,99.01,10.1,100,100,100,90.1,100,100,100,100,100,100,100,100,100,100,9.38,100,99.01,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,55.56,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,6.06,14726637480,308,95,6106,14318213907,,1105476742,111.26,46.01,69.93,68.83,148
,,1,2023-06-18T07:46:35.458806591Z,2023-06-18T09:46:35.458806591Z,2023-06-18T09:07:46Z,sdgp,host,10976777,16040277,253692640,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,69.09,100,82.65,84.04,100,100,100,100,100,100,87.38,100,100,100,100,85.98,100,100,100,100,100,100,98,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,100,100,100,100,100,100,100,100,84.69,84,100,99.01,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,21.05,100,100,100,100,100,100,100,94.12,100,99,8053879605,246,95.5,4515,7963439184,,534974525,112.28,46.43,70.83,68.85,8
,,1,2023-06-18T07:46:35.458806591Z,2023-06-18T09:46:35.458806591Z,2023-06-18T09:07:52Z,sdgp,host,11853020,22164875,432494415,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,53.54,100,100,100,100,100,100,100,100,100,100,100,83.33,100,93.75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,16.84,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,93.94,100,100,100,100,23.76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,97,100,100,100,100,100,100,100,100,98.99,100,100,100,99.01,100,100,100,100,100,100,100,100,100,100,100,67.02,100,100,100,100,100,100,100,100,100,82.65,10809434625,127,97,9982,10624901470,,1617387366,113.14,46.84,71.7,68.85,86
,,1,2023-06-18T07:46:35.458806591Z,2023-06-18T09:46:35.458806591Z,2023-06-18T09:07:59Z,sdgp,host,10042884,15074073,236706532,100,100,91.18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,84.69,100,100,100,94.12,100,100,79,100,100,100,100,100,100,2,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,56.99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,97.98,100,100,100,100,100,100,100,100,100,100,100,64.21,100,100,100,90.2,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.02,100,100,100,100,100,100,100,100,100,100,6207555315,69,97.5,3026,6170365835,,492071814,115.1,47.69,73.48,68.85,101
,,1,2023-06-18T07:46:35.458806591Z,2023-06-18T09:46:35.458806591Z,2023-06-18T09:08:05Z,sdgp,host,11816182,16185884,285749156,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,100,100,100,100,100,100,100,100,91.92,100,100,100,100,100,98.99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,69,100,100,100,100,84.85,100,100,100,100,100,31.63,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,96,100,100,100,100,100,100,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,75.53,100,100,100,100,100,100,100,100,100,100,5570824013,65,98.6,2636,5696955634,,571712239,116.05,48.12,74.37,68.86,89
,,1,2023-06-18T07:46:35.458806591Z,2023-06-18T09:46:35.458806591Z,2023-06-18T09:08:12Z,sdgp,host,18638914,33193778,661961986,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,35.71,100,100,100,100,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,46.15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,7823265499,75,99.3,17354,7734621832,,2179591662,117.17,48.56,75.3,68.86,95
,,1,2023-06-18T07:46:35.458806591Z,2023-06-18T09:46:35.458806591Z,2023-06-18T09:08:18Z,sdgp,host,12269449,17865830,280094647,26.8,100,86.87,100,100,100,100,100,100,100,100,100,43.88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.01,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.01,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,6072408770,75,99.4,1804,5794982515,,682196129,118.11,48.99,76.19,68.86,27
,,1,2023-06-18T07:46:35.458806591Z,2023-06-18T09:46:35.458806591Z,2023-06-18T09:08:25Z,sdgp,host,9303385,12140984,177471374,100,100,100,100,99.01,86.87,100,100,100,100,100,100,100,61.7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,52.53,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,97.03,100,100,100,100,100,100,100,100,100,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,91.92,100,4316797098,49,99.9,1247,4246080905,,348913850,119.8,49.85,77.93,68.87,25
,,1,2023-06-18T07:46:35.458806591Z,2023-06-18T09:46:35.458806591Z,2023-06-18T09:08:32Z,sdgp,host,13750172,17517458,301657854,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,100,100,100,100,100,100,29,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,78.22,100,100,5241606465,58,99.2,7195,5455998739,,615746254,120.61,50.28,78.79,68.86,19
,,1,2023-06-18T07:46:35.458806591Z,2023-06-18T09:46:35.458806591Z,2023-06-18T09:08:39Z,sdgp,host,15223292,22207354,372614263,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66.67,100,100,100,100,92.93,100,100,100,100,100,100,100,100,96.97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,5716698502,57,99.4,2572,5819763559,,881051965,122.29,51.15,80.53,68.81,24
,,1,2023-06-18T07:46:35.458806591Z,2023-06-18T09:46:35.458806591Z,2023-06-18T09:08:46Z,sdgp,host,11310788,15628012,239952427,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,97.96,100,84.21,5399969028,62,99.8,1456,5118143844,,540479453,122.83,51.56,81.33,68.82,57
,,1,2023-06-18T07:46:35.458806591Z,2023-06-18T09:46:35.458806591Z,2023-06-18T09:08:52Z,sdgp,host,11086004,14024673,217939759,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,91.92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.01,100,100,100,100,100,100,100,100,100,100,100,5182731178,49,99.3,3493,5219657016,,419896033,123.32,51.98,82.12,68.83,13
,,1,2023-06-18T07:46:35.458806591Z,2023-06-18T09:46:35.458806591Z,2023-06-18T09:08:59Z,sdgp,host,8815490,11760665,186350060,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,100,100,100,100,100,100,100,100,100,100,100,100,67,100,100,100,100,100,100,100,100,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4023467710,36,99.4,913,3973203663,,362896167,124.34,52.82,83.7,68.81,21
,,1,2023-06-18T07:46:35.458806591Z,2023-06-18T09:46:35.458806591Z,2023-06-18T09:09:05Z,sdgp,host,12057832,16576901,298253882,100,100,100,69.31,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,97.98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,30.3,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,58.59,100,100,5367503678,49,98.8,1713,5529284483,,606253527,124.88,53.24,84.49,68.81,11
,,1,2023-06-18T07:46:35.458806591Z,2023-06-18T09:46:35.458806591Z,2023-06-18T09:09:12Z,sdgp,host,15160108,21239796,355034250,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,97.98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,6064717437,56,99.2,4357,5790964256,,826267353,125.77,53.68,85.34,68.82,33
,,1,2023-06-18T07:46:35.458806591Z,2023-06-18T09:46:35.458806591Z,2023-06-18T09:09:19Z,sdgp,host,14200154,20582770,378518036,100,100,100,100,100,100,100,100,100,100,100,100,100,11.11,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,73,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,5983898376,59,99.6,1871,6022605402,,929966088,126.65,54.52,86.86,68.84,20
,,1,2023-06-18T07:46:35.458806591Z,2023-06-18T09:46:35.458806591Z,2023-06-18T09:09:26Z,sdgp,host,9137386,11870767,172406700,100,100,100,100,100,100,100,100,100,100,100,100,100,36.63,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,77.78,100,100,100,100,80.2,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.02,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,87,100,3880753884,31,99.2,1075,3875250775,,331778824,127.08,54.93,87.61,68.84,52
