#group,false,false,true,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double
#default,_result,,,,,,,,,,,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_measurement,device_id,Chipset2_Temp,Chipset_Temp,Cpu1_Temp,Cpu2_Temp,FAN1,FAN2,FAN3,FAN4,IO_Outlet_Temp,Inlet_Temp,Outlet_Temp,PSU1_FAN,PSU1_Inlet,PSU1_Total_Power,PSU1_VIN,PSU2_FAN,PSU2_Inlet,PSU2_Total_Power,PSU2_VIN
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:24:48Z,sdgp,bmc,60.5,54.5,62,55,1707,1700,1686,1687,50.5,44.5,43,9952,34,173,229.5,5336,26,181,229.5
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:25:11Z,sdgp,bmc,60.5,55,62,55,1699,1691,1689,1691,51,44.5,43,9952,34,172,229.25,5336,26,180,229.5
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:25:34Z,sdgp,bmc,60.5,55.5,62.5,55,1705,1704,1698,1696,51,44.5,43.5,9952,35,172,229.25,5368,26,180,229.5
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:25:57Z,sdgp,bmc,61,55.5,62.5,55,1679,1699,1702,1683,51,44.5,43,10192,34,173,229.25,5368,26,181,229.25
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:26:20Z,sdgp,bmc,61,55.5,62.5,55,1673,1705,1692,1697,51,44.5,43.5,10224,34,173,229.5,5368,26,180,229.75
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:26:43Z,sdgp,bmc,61,55.5,63,55,1709,1693,1698,1709,51.5,44.5,43.5,10224,34,173,229.25,5368,26,181,229.5
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:27:06Z,sdgp,bmc,61,55,63,55.5,1704,1693,1696,1681,51.5,44.5,43.5,10224,35,174,229,5368,26,181,229.25
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:27:32Z,sdgp,bmc,61.5,55.5,63,55.5,1701,1693,1685,1688,51.5,45,43.5,10224,35,173,228.75,5368,26,181,229.25
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:27:55Z,sdgp,bmc,61.5,56,63,55.5,1676,1695,1694,1699,52,45,43.5,10224,35,173,229.25,5336,26,181,229.5
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:28:18Z,sdgp,bmc,61.5,55.5,63,55.5,1700,1693,1688,1689,51.5,44.5,43.5,10288,35,174,229.75,5368,26,182,229.5
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:28:41Z,sdgp,bmc,61.5,56,63.5,55.5,1704,1696,1691,1688,52,45,43.5,10336,35,173,229.25,5336,26,182,229.25
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:29:04Z,sdgp,bmc,62,55.5,63.5,55.5,1675,1702,1699,1705,52,45,43.5,10368,35,176,229.5,5368,27,183,229.75
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:29:31Z,sdgp,bmc,62,56,63.5,55.5,1699,1694,1698,1687,52,45,43.5,10368,35,174,229.5,5336,27,182,229.75
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:29:54Z,sdgp,bmc,62,55.5,63.5,55.5,1708,1691,1694,1689,52,45,43.5,10368,35,175,229.75,5368,27,182,229.5
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:30:17Z,sdgp,bmc,62,56,64,55.5,1703,1688,1688,1702,52,45,43.5,10336,35,176,229.5,5368,27,182,229.5
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:30:40Z,sdgp,bmc,62,56,64,56,1683,1691,1690,1692,52.5,45,43.5,10464,35,175,229.5,5336,27,182,229.25
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:31:22Z,sdgp,bmc,62.5,56,64,56,1684,1700,1694,1694,53,45,43.5,10560,35,175,229.75,5336,27,182,230
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:31:56Z,sdgp,bmc,62.5,56.5,64,56,1677,1695,1691,1692,52.5,45,43.5,10576,35,175,229.75,5368,27,182,230
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:32:19Z,sdgp,bmc,62.5,56.5,64,56,1701,1705,1695,1695,52.5,45,43.5,10672,35,175,229.75,5336,27,182,229.75
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:32:42Z,sdgp,bmc,62.5,56.5,64,56,1705,1696,1689,1684,52.5,45,43.5,10672,35,174,229.75,5336,27,183,230
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:33:05Z,sdgp,bmc,63,56.5,64.5,56,1679,1692,1686,1693,53,45,44,10672,35,175,229.5,5336,27,181,229.5
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:33:29Z,sdgp,bmc,63,56.5,64.5,56,1706,1695,1694,1689,53,45,43.5,10672,35,175,229.5,5336,27,182,229.75
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:33:52Z,sdgp,bmc,63,56.5,64.5,56,1700,1684,1681,1699,53.5,45,44,10672,35,175,229.5,5336,27,181,229.75
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:34:45Z,sdgp,bmc,63,56.5,64.5,56,1706,1702,1697,1685,53,45.5,44,10672,35,175,229.75,5368,27,182,229.75
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:35:07Z,sdgp,bmc,63,56,64.5,56,1674,1699,1708,1698,53.5,45.5,44,10672,35,175,229.5,5336,27,182,229.75
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:35:31Z,sdgp,bmc,63,56.5,64.5,56,1670,1698,1701,1695,53.5,45.5,44,10672,35,175,230,5368,27,182,230
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:35:55Z,sdgp,bmc,63.5,56.5,64.5,56,1671,1695,1682,1701,53.5,45.5,44,10672,35,175,230,5336,27,183,229.75
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:36:17Z,sdgp,bmc,63.5,56.5,64.5,56,1701,1700,1699,1683,53.5,45.5,44,10672,35,176,229.75,5336,27,182,230
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:36:40Z,sdgp,bmc,63.5,56.5,65,56,1671,1688,1691,1677,53.5,45.5,44,10672,35,176,229.75,5368,27,182,230
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:37:03Z,sdgp,bmc,63.5,56.5,65,56,1703,1687,1698,1684,53.5,45.5,44,10672,35,176,229.5,5368,27,182,229.5
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:37:26Z,sdgp,bmc,63.5,56.5,65,56.5,1674,1698,1699,1694,54,45.5,44,10848,35,176,229.5,5368,27,183,229.5
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:37:49Z,sdgp,bmc,63.5,57,65,56.5,1678,1696,1705,1698,54,45.5,44,10848,35,176,229.75,5368,27,183,229.25
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:38:12Z,sdgp,bmc,63.5,57,65,56.5,1709,1685,1688,1690,54,45.5,44,10848,35,176,229.5,5368,27,182,229.75
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:38:35Z,sdgp,bmc,63.5,57,65,56.5,1700,1685,1696,1694,54,45.5,44,10880,35,175,229.5,5368,27,182,229.5
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:38:59Z,sdgp,bmc,63.5,57,65,56.5,1672,1680,1698,1699,54,45.5,44,10880,35,176,229.5,5368,27,183,229.75
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:39:21Z,sdgp,bmc,64,57,65,56.5,1709,1688,1701,1685,54,45.5,44,10848,35,176,229.25,5336,27,183,229.25
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:39:44Z,sdgp,bmc,64,57,65,56.5,1707,1696,1699,1692,54,45.5,44,10848,35,176,229.25,5336,27,183,229.5
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:40:07Z,sdgp,bmc,64,57,65,56.5,1706,1700,1693,1699,54,45.5,44,10848,35,176,229.5,5336,27,183,229.75
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:40:31Z,sdgp,bmc,64,57,65,56.5,1707,1701,1696,1691,54,45.5,44,10880,35,176,229.75,5336,27,183,230
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:40:54Z,sdgp,bmc,64,57,65,56.5,1700,1686,1688,1694,54.5,45.5,44,10848,35,176,229.75,5368,27,183,230
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:41:18Z,sdgp,bmc,64,57,65.5,56.5,1702,1697,1690,1688,54.5,45.5,44,10848,35,176,229.5,5368,27,182,229.75
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:41:41Z,sdgp,bmc,64,57,65,56.5,1699,1692,1684,1690,54.5,45.5,44,10848,35,176,229.75,5368,27,182,229.75
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:42:28Z,sdgp,bmc,64,57,65.5,56.5,1700,1692,1694,1677,54.5,45.5,44,10880,35,176,229.75,5336,27,183,229.75
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:42:54Z,sdgp,bmc,64,57,65.5,56.5,1708,1688,1699,1707,54.5,45.5,44,10880,35,176,229.5,5336,27,183,229.75
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:43:18Z,sdgp,bmc,64,57,65.5,56.5,1712,1703,1696,1699,54.5,45.5,44,10848,35,175,229.75,5336,27,183,229.75
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:43:41Z,sdgp,bmc,64.5,57,65.5,56.5,1708,1689,1693,1687,54.5,45.5,44,10880,35,176,229.75,5368,27,182,229.75
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:44:04Z,sdgp,bmc,64.5,56.5,65.5,56.5,1702,1688,1695,1693,54.5,45.5,44,10880,35,176,230,5368,27,183,230.25
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:44:27Z,sdgp,bmc,64.5,57,65.5,56.5,1674,1699,1698,1694,54.5,45.5,44,10880,35,175,230,5368,27,182,230
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:44:51Z,sdgp,bmc,64.5,57,65.5,56.5,1698,1702,1699,1703,54,45.5,44,10880,35,176,229.75,5368,27,183,229.75
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:45:54Z,sdgp,bmc,64.5,57,65.5,56.5,1703,1702,1696,1691,54.5,45.5,44,10880,35,176,229.25,5368,27,182,229.5
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:46:18Z,sdgp,bmc,64.5,57,65.5,56.5,1672,1708,1690,1694,54.5,45.5,44,10848,35,175,229.75,5336,27,183,229.5
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:46:42Z,sdgp,bmc,64.5,57,65.5,56.5,1702,1697,1692,1681,54.5,45.5,44,10848,35,175,229.5,5336,27,182,229.5
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:47:06Z,sdgp,bmc,64.5,57,65.5,56.5,1706,1700,1690,1697,54.5,45.5,44,10880,35,173,229.5,5368,27,181,229.25
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:47:30Z,sdgp,bmc,64.5,57,65.5,56.5,1707,1691,1703,1691,54.5,45.5,44,10848,35,173,229.5,5368,27,180,229.5
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:47:54Z,sdgp,bmc,64.5,56.5,65.5,56.5,1702,1694,1693,1691,54.5,45.5,44,10880,35,173,229.5,5336,27,180,229.75
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:48:19Z,sdgp,bmc,64.5,57,65.5,56,1705,1690,1690,1684,54.5,45.5,44,10704,35,172,229.75,5336,27,179,229.5
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:48:43Z,sdgp,bmc,64.5,57,65.5,56,1710,1698,1681,1695,55,45.5,44,10704,35,172,229.75,5368,27,179,229.75
,,0,2023-04-28T02:41:55.166659664Z,2023-04-28T04:21:55.166659664Z,2023-04-28T03:49:08Z,sdgp,bmc,64.5,56.5,65.5,56,1700,1703,1691,1695,55,45.5,44,10704,35,171,229.75,5336,27,178,229.75
