#group,false,false,true,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double
#default,_result,,,,,,,,,,,,,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_measurement,device_id,Chipset2_Temp,Chipset_Temp,Cpu1_Temp,Cpu2_Temp,FAN1,FAN2,FAN3,FAN4,IO_Outlet_Temp,Inlet_Temp,Outlet_Temp,PSU1_CIN,PSU1_FAN,PSU1_Inlet,PSU1_Total_Power,PSU1_VIN,PSU2_CIN,PSU2_FAN,PSU2_Inlet,PSU2_Total_Power,PSU2_VIN
,,0,2023-09-04T13:02:38.637771093Z,2023-10-25T13:02:38.637771093Z,2023-10-25T12:46:43Z,sdgp,bmc,52,50,48,45,1672,1683,1689,1692,44.5,41,40,0.52,6536,33,118,230,0.55,5096,26,125,230
,,0,2023-09-04T13:02:38.637771093Z,2023-10-25T13:02:38.637771093Z,2023-10-25T12:46:55Z,sdgp,bmc,52,50,48,45,1674,1684,1679,1697,44.5,41,40,0.54,6536,33,122,230.25,0.54,5064,26,121,230.25
,,0,2023-09-04T13:02:38.637771093Z,2023-10-25T13:02:38.637771093Z,2023-10-25T12:47:06Z,sdgp,bmc,52,50,48,45,1673,1684,1697,1696,44.5,41,40,0.54,6536,33,121,230,0.54,5064,26,121,230.5
,,0,2023-09-04T13:02:38.637771093Z,2023-10-25T13:02:38.637771093Z,2023-10-25T12:47:17Z,sdgp,bmc,52,50.5,48,45,1672,1690,1692,1694,44.5,41,40.5,0.54,6536,33,121,230.25,0.54,5064,26,121,230.25
,,0,2023-09-04T13:02:38.637771093Z,2023-10-25T13:02:38.637771093Z,2023-10-25T12:47:28Z,sdgp,bmc,52,50,48.5,45,1671,1692,1693,1689,44.5,41,40.5,0.55,6536,33,124,229.75,0.56,5096,26,125,230.25
,,0,2023-09-04T13:02:38.637771093Z,2023-10-25T13:02:38.637771093Z,2023-10-25T12:47:39Z,sdgp,bmc,52,50.5,48.5,45,1700,1694,1683,1690,45,41,40.5,0.56,6536,33,127,230.25,0.63,5096,26,143,230.25
,,0,2023-09-04T13:02:38.637771093Z,2023-10-25T13:02:38.637771093Z,2023-10-25T12:47:50Z,sdgp,bmc,52,50,48,45,1698,1692,1696,1699,45,41,40.5,0.57,6536,33,130,230.25,0.64,5096,26,146,230.25
,,0,2023-09-04T13:02:38.637771093Z,2023-10-25T13:02:38.637771093Z,2023-10-25T12:48:02Z,sdgp,bmc,52,50.5,48.5,45.5,1703,1699,1691,1685,45,41,40.5,0.59,6504,33,135,230,0.66,5096,26,149,230
,,0,2023-09-04T13:02:38.637771093Z,2023-10-25T13:02:38.637771093Z,2023-10-25T12:48:14Z,sdgp,bmc,52.5,50.5,48.5,45.5,1699,1687,1693,1689,45,41,40.5,0.56,6536,33,127,230,0.63,5064,26,144,230.25
,,0,2023-09-04T13:02:38.637771093Z,2023-10-25T13:02:38.637771093Z,2023-10-25T12:48:25Z,sdgp,bmc,52.5,50,48.5,45.5,1700,1684,1691,1706,45,41,40.5,0.57,6536,34,130,230.25,0.64,5096,26,145,230.25
