#group,false,false,true,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double
#default,_result,,,,,,,,,,,,,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_measurement,device_id,Chipset2_Temp,Chipset_Temp,Cpu1_Temp,Cpu2_Temp,FAN1,FAN2,FAN3,FAN4,IO_Outlet_Temp,Inlet_Temp,Outlet_Temp,PSU1_CIN,PSU1_FAN,PSU1_Inlet,PSU1_Total_Power,PSU1_VIN,PSU2_CIN,PSU2_FAN,PSU2_Inlet,PSU2_Total_Power,PSU2_VIN
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:44:39Z,sdgp,bmc,48500,47500,46000,44500,1701,1688,1681,1692,41000,41500,38000,477,6240,34000,106000000,228750,497,5064,27000,110000000,229000
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:44:50Z,sdgp,bmc,48500,47500,46000,44500,1702,1693,1684,1701,41500,41500,38000,477,6240,34000,106000000,229250,497,5064,28000,110000000,229250
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:45:01Z,sdgp,bmc,48500,48000,46000,44500,1700,1687,1680,1694,41500,41500,38000,474,6240,34000,106000000,228750,496,5064,28000,111000000,229000
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:45:12Z,sdgp,bmc,49000,48000,46000,44500,1702,1691,1687,1693,41500,41500,38000,473,6264,34000,106000000,229000,495,5096,28000,110000000,229250
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:45:25Z,sdgp,bmc,49000,48000,46000,44500,1668,1686,1681,1702,41500,41500,38000,473,6264,34000,106000000,229000,494,5064,28000,110000000,229250
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:45:36Z,sdgp,bmc,49000,48000,46000,44500,1673,1685,1687,1689,42000,41500,38500,474,6264,34000,105000000,228750,497,5096,28000,110000000,229250
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:45:48Z,sdgp,bmc,49000,48000,46000,44500,1674,1680,1687,1677,42000,41500,38500,473,6240,34000,106000000,229250,493,5064,28000,110000000,229250
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:45:59Z,sdgp,bmc,49000,48000,46000,44000,1674,1680,1690,1693,42000,41500,38500,474,6264,34000,105000000,228750,494,5096,28000,110000000,229250
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:46:10Z,sdgp,bmc,49500,48500,46000,44000,1702,1684,1687,1688,42000,41500,38500,472,6264,34000,105000000,229250,494,5064,28000,110000000,229250
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:46:21Z,sdgp,bmc,49500,48500,46000,44000,1701,1701,1691,1681,42000,41500,38500,473,6536,34000,106000000,229000,494,5064,28000,110000000,229250
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:46:32Z,sdgp,bmc,49500,49000,46000,44000,1703,1691,1690,1698,42000,41500,38500,472,6536,34000,105000000,229000,494,5064,28000,110000000,229500
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:46:42Z,sdgp,bmc,49500,48500,46000,44000,1673,1693,1688,1698,42500,41500,39000,473,6504,34000,106000000,229500,490,5096,28000,110000000,229500
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:46:53Z,sdgp,bmc,49500,48500,46000,44000,1673,1698,1681,1684,42500,41500,39000,470,6536,34000,105000000,229750,493,5280,28000,110000000,229750
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:47:04Z,sdgp,bmc,49500,48500,45500,44000,1673,1692,1688,1689,42500,41500,39000,471,6504,34000,105000000,229750,492,5368,28000,110000000,230000
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:47:15Z,sdgp,bmc,50000,49000,46000,44000,1701,1698,1690,1684,42500,41500,39000,471,6504,34000,105000000,229500,492,5336,28000,110000000,229750
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:47:26Z,sdgp,bmc,50000,49000,45500,44000,1698,1699,1694,1676,42500,41500,39000,473,6536,34000,106000000,229750,492,5368,28000,110000000,230000
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:47:37Z,sdgp,bmc,50000,49000,45500,44000,1702,1687,1692,1691,42500,41500,39000,471,6536,34000,105000000,229750,492,5368,28000,110000000,230250
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:47:48Z,sdgp,bmc,50000,49000,45500,44000,1702,1683,1691,1691,43000,41500,39000,468,6536,34000,105000000,230000,490,5336,28000,110000000,230000
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:47:59Z,sdgp,bmc,50000,49000,46000,44000,1701,1696,1688,1682,43000,41500,39000,469,6504,34000,105000000,230250,490,5368,28000,110000000,230250
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:48:10Z,sdgp,bmc,50000,49500,45500,44000,1704,1687,1688,1696,43000,41500,39000,469,6536,34000,105000000,229750,493,5336,28000,110000000,230000
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:48:20Z,sdgp,bmc,50000,49500,45500,44000,1673,1696,1688,1690,43000,41500,39000,469,6536,34000,105000000,229500,490,5368,28000,109000000,229500
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:48:31Z,sdgp,bmc,50000,49000,45500,44000,1701,1683,1688,1686,43000,41500,39000,469,6536,34000,105000000,229500,490,5336,28000,110000000,229500
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:48:42Z,sdgp,bmc,50000,49000,45500,44000,1673,1686,1693,1692,43000,41500,39500,472,6536,34000,105000000,229250,490,5368,28000,110000000,229500
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:48:55Z,sdgp,bmc,50500,49500,45500,43500,1672,1692,1688,1688,43000,41500,39500,471,6536,34000,105000000,229250,490,5368,28000,109000000,229500
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:49:07Z,sdgp,bmc,50500,49500,45500,44000,1671,1685,1682,1682,43500,41500,39500,468,6536,34000,105000000,229500,490,5368,28000,109000000,229500
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:49:20Z,sdgp,bmc,50500,49000,45500,43500,1673,1684,1693,1693,43500,41500,39500,467,6504,34000,105000000,229500,490,5336,28000,109000000,229500
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:49:31Z,sdgp,bmc,50500,49500,45500,43500,1701,1681,1687,1691,43500,41500,39500,468,6536,34000,105000000,229250,490,5336,28000,109000000,229750
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:49:42Z,sdgp,bmc,50500,49500,46000,43500,1702,1694,1686,1692,43500,41500,39500,467,6536,34000,104000000,229250,490,5336,28000,110000000,229500
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:49:53Z,sdgp,bmc,50500,49500,46000,43500,1698,1692,1685,1685,43500,42000,39500,466,6504,34000,104000000,229500,490,5336,28000,110000000,230000
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:50:04Z,sdgp,bmc,50500,49500,46000,43500,1700,1685,1681,1690,43500,41500,39500,467,6504,34000,105000000,229750,490,5336,28000,109000000,229750
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:50:15Z,sdgp,bmc,50500,49500,46000,43500,1703,1693,1683,1693,43500,41500,39500,469,6504,34000,105000000,229500,490,5368,28000,110000000,229750
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:50:26Z,sdgp,bmc,50500,49500,46000,43500,1705,1694,1682,1702,43500,41500,39500,468,6536,34000,105000000,229500,490,5336,28000,109000000,229500
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:50:36Z,sdgp,bmc,51000,49500,46000,43500,1704,1684,1682,1690,44000,41500,39500,466,6504,34000,105000000,229500,490,5336,28000,110000000,229500
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:50:47Z,sdgp,bmc,51000,49500,46000,43500,1705,1700,1683,1685,44000,42000,39500,467,6536,34000,104000000,229500,490,5336,28000,109000000,229750
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:50:58Z,sdgp,bmc,51000,49500,46000,43500,1706,1687,1684,1691,44000,41500,39500,466,6536,34000,104000000,230000,490,5336,28000,109000000,230000
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:51:09Z,sdgp,bmc,51000,49500,46000,43500,1700,1694,1684,1695,44000,41500,40000,467,6536,34000,105000000,230000,490,5336,28000,109000000,230000
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:51:19Z,sdgp,bmc,51000,50000,46000,43500,1700,1691,1681,1705,44000,41500,40000,468,6504,34000,105000000,230000,490,5304,28000,109000000,229750
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:51:31Z,sdgp,bmc,51000,50000,46000,43500,1703,1680,1683,1692,44000,41500,40000,468,6536,34000,105000000,229500,490,5336,28000,109000000,229750
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:51:42Z,sdgp,bmc,51000,50000,46000,43500,1702,1689,1691,1686,44000,41500,40000,465,6536,34000,104000000,230000,489,5336,28000,109000000,229750
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:51:55Z,sdgp,bmc,51000,50000,46000,43500,1701,1699,1680,1693,44000,41500,40000,469,6536,34000,105000000,229250,490,5368,28000,110000000,229750
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:52:08Z,sdgp,bmc,51000,50000,46000,43500,1677,1694,1688,1694,44000,42000,40000,467,6504,35000,105000000,229750,490,5368,28000,110000000,230000
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:52:20Z,sdgp,bmc,51000,50000,46000,43500,1672,1684,1688,1684,44000,41500,40000,467,6504,35000,105000000,229750,490,5368,28000,109000000,229750
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:52:31Z,sdgp,bmc,51000,50000,46000,43500,1698,1704,1693,1696,44500,42000,40000,469,6536,34000,105000000,229000,489,5336,28000,109000000,229750
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:52:42Z,sdgp,bmc,51000,50000,46000,44000,1698,1682,1691,1696,44500,42000,40000,469,6536,34000,105000000,229500,490,5368,28000,110000000,229250
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:52:53Z,sdgp,bmc,51500,50000,46000,43500,1702,1693,1687,1677,44500,42000,40000,467,6504,34000,105000000,229750,490,5368,28000,110000000,230000
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:53:05Z,sdgp,bmc,51500,50000,46000,44000,1699,1683,1688,1695,44500,42000,40000,468,6504,34000,105000000,229500,489,5336,28000,109000000,229500
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:53:16Z,sdgp,bmc,51500,50000,46000,44000,1701,1687,1688,1693,44500,42000,40000,467,6536,34000,105000000,229250,489,5368,28000,109000000,229500
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:53:27Z,sdgp,bmc,51500,50000,46000,43500,1705,1690,1691,1698,44500,42000,40000,468,6504,34000,104000000,229500,490,5336,28000,110000000,229750
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:53:37Z,sdgp,bmc,51500,50000,46000,43500,1670,1697,1688,1690,44500,42000,40000,466,6504,34000,105000000,229250,490,5336,28000,109000000,229500
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:53:48Z,sdgp,bmc,51500,50000,46000,44000,1706,1691,1688,1690,44500,42000,40000,467,6504,34000,105000000,229750,489,5336,28000,109000000,229750
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:53:59Z,sdgp,bmc,51500,50000,46000,44000,1708,1688,1689,1683,44500,42000,40000,467,6536,34000,105000000,229500,490,5336,28000,110000000,229500
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:54:09Z,sdgp,bmc,51500,50000,46000,43500,1702,1682,1688,1696,44500,42000,40000,466,6504,35000,105000000,230000,490,5368,28000,109000000,230000
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:54:20Z,sdgp,bmc,51500,50000,46000,43500,1672,1691,1694,1697,44500,42000,40000,467,6504,35000,105000000,229500,490,5368,28000,110000000,229500
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:54:32Z,sdgp,bmc,51500,50000,46000,44000,1678,1690,1688,1693,44500,42000,40000,467,6504,35000,105000000,229750,489,5368,28000,110000000,229750
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:54:44Z,sdgp,bmc,51500,50000,46000,44000,1699,1699,1688,1687,44500,42000,40000,468,6504,34000,105000000,229750,490,5336,28000,110000000,229750
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:54:55Z,sdgp,bmc,51500,50000,46000,44000,1698,1684,1685,1691,45000,42000,40000,472,6504,35000,106000000,229250,490,5368,28000,110000000,229250
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:55:06Z,sdgp,bmc,51500,50000,46500,44000,1702,1689,1687,1682,45000,42000,40000,474,6504,35000,106000000,229500,494,5336,28000,110000000,229750
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:55:17Z,sdgp,bmc,51500,50500,46500,44000,1697,1688,1692,1693,45000,42000,40500,468,6504,35000,105000000,229500,492,5368,28000,110000000,229750
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:55:27Z,sdgp,bmc,51500,50000,46500,44000,1696,1689,1692,1687,45000,42000,40500,467,6536,35000,105000000,229750,490,5368,28000,109000000,230000
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:55:38Z,sdgp,bmc,52000,50000,46500,44000,1697,1690,1690,1693,45000,42000,40500,469,6536,34000,105000000,229500,492,5368,28000,110000000,229750
,,0,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:55:49Z,sdgp,bmc,52000,50500,46500,44000,1698,1694,1689,1701,45000,42000,40500,465,6504,35000,105000000,229500,489,5368,28000,109000000,229500

#group,false,false,true,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double
#default,_result,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_measurement,device_id,L1_dcache_load_misses,L1_dcache_loads,L1_dcache_store_misses,L1_dcache_stores,L1_icache_load_misses,L1_icache_loads,branch_misses,bus_cycles,cache_misses,cache_references,core0,core1,core10,core100,core101,core102,core103,core104,core105,core106,core107,core108,core109,core11,core110,core111,core112,core113,core114,core115,core116,core117,core118,core119,core12,core120,core121,core122,core123,core124,core125,core126,core127,core13,core14,core15,core16,core17,core18,core19,core2,core20,core21,core22,core23,core24,core25,core26,core27,core28,core29,core3,core30,core31,core32,core33,core34,core35,core36,core37,core38,core39,core4,core40,core41,core42,core43,core44,core45,core46,core47,core48,core49,core5,core50,core51,core52,core53,core54,core55,core56,core57,core58,core59,core6,core60,core61,core62,core63,core64,core65,core66,core67,core68,core69,core7,core70,core71,core72,core73,core74,core75,core76,core77,core78,core79,core8,core80,core81,core82,core83,core84,core85,core86,core87,core88,core89,core9,core90,core91,core92,core93,core94,core95,core96,core97,core98,core99,cpu_migrations,cpu_usage,ctx_switches,cycles,dTLB_load_misses,flag1,flag2,flag3,flag4,freq1,freq2,freq3,freq4,freq5,freq6,freq7,freq8,iTLB_load_misses,instructions,kvm_entry,kvm_exit,kvm_vcpu_wakeup,load_1,load_15,load_5,mem_usage,page_faults,temp1,temp2,temp3,temp4,temp5,temp6,temp7,temp8,temp9
,,1,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:44:40Z,sdgp,host,4367385,883766003,4153441,881605698,3979474,810482793,5066864,2035242511,4483568,895066747,0,0,0.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.78,5.94,7.07,5.05,5,4.17,0,9.71,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,1.5,393,2044241193,654915,0,0,0,0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,83047,2130509095,0,0,0,1.43,0.59,0.92,3.64,4,56,54.8,56,54.6,55.7,54.9,56.1,55.6,52
,,1,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:44:49Z,sdgp,host,26058690,1144818049,22543902,1116759944,4335959,1145916449,10473795,3026531429,32108054,1134044809,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0.99,1,31,0.99,0,0,0,0,4,1.2,817,3117050068,1770728,0,0,0,0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,105021,2949844373,0,0,0,1.44,0.6,0.94,3.65,641,55.6,54.6,55.8,54.5,55.5,54.7,55.8,55.4,52
,,1,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:44:57Z,sdgp,host,3807847,188793963,2839499,200993649,1536921,217202300,1931667,1373589689,3865654,216355425,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,33.33,9,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,62.11,0,0,0,0,0,0,0,91.92,0,0.99,0,0,0,0,0,0,0,0,0,0,9,1.3,1016,1436479747,472115,0,0,0,0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,63436,646333273,0,0,0,1.57,0.61,0.97,3.64,821,55.5,54.4,55.4,54.2,55.3,54.5,55.7,55.2,52
,,1,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:45:05Z,sdgp,host,3033409,63987889,1686569,41503802,1251083,76528982,1915122,1160686337,3984000,101067191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,7,0.9,707,1179423148,341338,0,0,0,0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,69622,307503355,0,0,0,1.63,0.63,1.01,3.63,623,55.3,54.3,55.4,54.2,55.1,54.5,55.5,55,53
,,1,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:45:14Z,sdgp,host,4931927,175344124,4988659,195504739,7900964,236801842,2147836,1423988553,5168751,179460488,0,0,0,0,0,0,0,0,0,0,4.95,0,2,1,0.99,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.4,1676,1500901444,1642234,0,0,0,0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,230283,386473420,0,0,0,1.6,0.64,1.02,3.63,1623,55.2,54.2,55.2,53.8,55,54.2,55.3,54.9,53
,,1,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:45:22Z,sdgp,host,2516637,81017893,2894838,79537845,2566675,102407192,873842,1099727858,2073491,68533523,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.7,1087,1082466939,359339,0,0,0,0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,65323,130640344,0,0,0,1.88,0.66,1.09,3.63,525,54.9,54,55.1,53.7,54.9,54.2,55.2,54.8,53
,,1,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:45:30Z,sdgp,host,5174202,366857415,7625811,342250186,3384435,337018489,1744775,1378935851,3836081,341299646,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,1.4,1498,1421069961,1452994,0,0,0,0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,100284,725964893,0,0,0,1.82,0.67,1.1,3.64,1304,54.9,53.8,54.9,53.5,54.8,54,55,54.7,53
,,1,2023-05-30T06:56:02.753625898Z,2023-07-20T06:56:02.753625898Z,2023-07-20T06:45:39Z,sdgp,host,7860622,684422583,8004875,667356460,4285113,654979952,4782936,2125361190,8179921,686036177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.2,894,2084405045,1099189,0,0,0,0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,117323,1642747204,0,0,0,1.78,0.68,1.12,3.64,2630,54.7,53.7,54.8,53.4,54.7,53.8,54.9,54.6,53
