#group,false,false,true,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double
#default,_result,,,,,,,,,,,,,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_measurement,device_id,Chipset2_Temp,Chipset_Temp,Cpu1_Temp,Cpu2_Temp,FAN1,FAN2,FAN3,FAN4,IO_Outlet_Temp,Inlet_Temp,Outlet_Temp,PSU1_CIN,PSU1_FAN,PSU1_Inlet,PSU1_Total_Power,PSU1_VIN,PSU2_CIN,PSU2_FAN,PSU2_Inlet,PSU2_Total_Power,PSU2_VIN
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:43:41Z,sdgp,bmc,45000,40500,39500,38000,1700,1696,1692,1688,40500,34000,35000,526,5368,28000,118000000,230000,522,4528,24000,118000000,230500
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:43:53Z,sdgp,bmc,45000,41000,40000,38000,1703,1689,1694,1686,40500,34500,35000,527,5336,28000,118000000,230000,521,4528,24000,117000000,230000
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:44:04Z,sdgp,bmc,45000,41000,40000,38000,1670,1690,1680,1695,40500,35000,35000,527,5424,29000,119000000,230750,520,4528,24000,118000000,230750
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:44:15Z,sdgp,bmc,45500,41500,40000,38500,1699,1690,1680,1683,40500,35500,35000,529,5544,29000,118000000,230750,522,4528,24000,117000000,230750
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:44:26Z,sdgp,bmc,45500,41500,41000,38500,1704,1685,1680,1694,40500,35500,35000,527,5520,29000,118000000,230500,526,4528,24000,118000000,230750
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:44:37Z,sdgp,bmc,45500,42000,40500,39000,1699,1697,1694,1689,40500,36000,35000,527,5544,29000,118000000,230750,526,4560,24000,118000000,230500
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:44:47Z,sdgp,bmc,45500,42000,41000,39500,1705,1692,1682,1698,40500,36500,35500,527,5544,30000,119000000,231000,526,4528,24000,118000000,231000
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:44:58Z,sdgp,bmc,46000,42500,41000,39500,1699,1690,1681,1690,40500,36500,35500,527,5520,30000,119000000,231000,526,4528,24000,119000000,231000
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:45:09Z,sdgp,bmc,46000,43000,41000,39500,1700,1696,1686,1692,40500,37000,35500,534,5520,30000,120000000,231250,531,4528,24000,120000000,231000
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:45:21Z,sdgp,bmc,46000,43000,41500,39500,1673,1685,1689,1687,41000,37000,35500,535,5544,30000,121000000,230500,533,4528,24000,120000000,230750
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:45:32Z,sdgp,bmc,46500,43000,42000,40000,1698,1687,1695,1700,41000,37000,35500,532,5520,30000,120000000,230750,529,4528,24000,120000000,230750
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:45:43Z,sdgp,bmc,46500,43500,42000,40000,1704,1684,1698,1679,41000,37500,35500,532,5544,30000,120000000,230250,528,4616,25000,119000000,230500
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:45:54Z,sdgp,bmc,46500,44000,42000,40000,1701,1697,1694,1689,41000,38000,35500,531,5520,30000,120000000,230250,528,4616,25000,119000000,230500
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:46:05Z,sdgp,bmc,47000,44500,42500,40500,1704,1695,1680,1691,41000,38000,35500,533,5816,30000,120000000,230250,529,4616,25000,119000000,230250
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:46:16Z,sdgp,bmc,47000,44000,42500,40500,1698,1690,1681,1702,41000,38000,35500,534,5816,31000,121000000,231000,529,4616,25000,119000000,231250
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:46:27Z,sdgp,bmc,46500,44500,43000,41000,1699,1685,1691,1680,41000,38500,36000,534,5816,31000,121000000,230750,529,4616,25000,120000000,231000
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:46:38Z,sdgp,bmc,47500,45000,43000,41000,1704,1684,1688,1700,41000,38500,36000,532,5816,31000,120000000,231250,531,4616,25000,120000000,231250
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:46:49Z,sdgp,bmc,47500,45000,43500,41000,1674,1682,1687,1687,41000,38000,36000,533,5816,31000,121000000,231000,530,4648,25000,120000000,231000
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:47:01Z,sdgp,bmc,47500,45500,43500,41500,1673,1684,1681,1704,41000,38500,36000,535,5816,31000,121000000,231000,532,4648,25000,120000000,231000
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:47:12Z,sdgp,bmc,47500,45000,43500,41000,1702,1684,1692,1696,41000,39000,36000,534,5784,31000,120000000,231000,530,4648,25000,120000000,230750
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:47:23Z,sdgp,bmc,48000,45000,44000,41000,1702,1684,1691,1689,41500,39000,36000,535,5816,31000,121000000,231250,532,4616,25000,120000000,231250
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:47:34Z,sdgp,bmc,47500,45500,44000,41500,1675,1698,1691,1698,41500,39000,36500,534,5784,31000,120000000,230500,532,4616,25000,120000000,231250
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:47:45Z,sdgp,bmc,48000,46000,44000,41500,1700,1684,1690,1686,41500,38500,36500,534,5784,31000,120000000,231000,531,4616,25000,120000000,230750
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:47:56Z,sdgp,bmc,48000,45500,44500,41500,1674,1685,1690,1695,41500,39000,36500,534,5816,31000,121000000,231250,534,4736,25000,121000000,231250
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:48:07Z,sdgp,bmc,48000,46000,44500,42000,1674,1699,1689,1690,41500,39000,36500,534,5904,31000,121000000,230750,531,4888,25000,120000000,231000
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:48:20Z,sdgp,bmc,48000,46500,44500,42000,1706,1684,1682,1688,41500,39500,36500,534,6088,31000,121000000,231000,532,4888,25000,121000000,231250
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:48:33Z,sdgp,bmc,48000,46500,45000,42000,1670,1691,1697,1692,41500,39500,37000,532,6056,31000,121000000,231500,531,4888,25000,120000000,231500
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:48:45Z,sdgp,bmc,48500,47000,45000,42000,1673,1695,1691,1696,42000,39000,37000,532,6088,32000,121000000,231250,530,4920,25000,120000000,231250
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:48:56Z,sdgp,bmc,48500,47000,45000,42500,1671,1692,1688,1691,42000,39000,37000,532,6088,32000,120000000,231500,532,4888,25000,120000000,231500
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:49:07Z,sdgp,bmc,48500,47000,45500,42500,1700,1691,1689,1691,42000,39000,37000,532,6088,32000,121000000,230750,530,4888,25000,120000000,231250
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:49:18Z,sdgp,bmc,49000,47000,45500,42500,1698,1683,1688,1693,42000,39000,37000,533,6056,32000,120000000,231250,531,4888,25000,121000000,231500
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:49:30Z,sdgp,bmc,49000,47500,45500,42500,1703,1690,1683,1695,42000,39000,37000,533,6088,32000,121000000,231250,531,4888,25000,120000000,231250
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:49:41Z,sdgp,bmc,49000,47500,45500,42500,1672,1689,1690,1682,42000,40000,37500,532,6088,32000,120000000,231250,532,4888,25000,121000000,231500
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:49:52Z,sdgp,bmc,49000,47000,45500,43000,1676,1684,1694,1690,42000,39500,37500,533,6088,32000,121000000,231000,532,4920,25000,120000000,231250
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:50:03Z,sdgp,bmc,49000,47500,45500,43000,1671,1692,1682,1697,42500,39500,37500,534,6088,32000,121000000,231500,533,4888,25000,120000000,231250
,,0,2023-05-29T10:16:03.524473852Z,2023-07-19T10:16:03.524473852Z,2023-07-19T09:50:14Z,sdgp,bmc,49500,47500,46000,43000,1676,1689,1684,1692,42500,40000,37500,534,6088,32000,121000000,231250,535,4888,25000,121000000,231750
