#group,false,false,true,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double
#default,_result,,,,,,,,,,,,,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_measurement,device_id,Chipset2_Temp,Chipset_Temp,Cpu1_Temp,Cpu2_Temp,FAN1,FAN2,FAN3,FAN4,IO_Outlet_Temp,Inlet_Temp,Outlet_Temp,PSU1_CIN,PSU1_FAN,PSU1_Inlet,PSU1_Total_Power,PSU1_VIN,PSU2_CIN,PSU2_FAN,PSU2_Inlet,PSU2_Total_Power,PSU2_VIN
,,0,2023-09-04T14:30:49.587108144Z,2023-10-25T14:30:49.587108144Z,2023-10-25T13:11:56Z,sdgp,bmc,54,51,49,46,1701,1697,1688,1694,46.5,41.5,41.5,0.54,6720,34,121,230.5,0.54,5248,27,121,230.75
,,0,2023-09-04T14:30:49.587108144Z,2023-10-25T14:30:49.587108144Z,2023-10-25T13:12:07Z,sdgp,bmc,54,51.5,49.5,46,1701,1698,1694,1689,46.5,42,41.5,0.54,6720,34,121,230.75,0.54,5216,27,122,230.75
,,0,2023-09-04T14:30:49.587108144Z,2023-10-25T14:30:49.587108144Z,2023-10-25T13:12:19Z,sdgp,bmc,54,51.5,49.5,46,1701,1695,1688,1696,46.5,41.5,41.5,0.54,6720,34,121,231,0.54,5280,27,121,231
,,0,2023-09-04T14:30:49.587108144Z,2023-10-25T14:30:49.587108144Z,2023-10-25T13:12:30Z,sdgp,bmc,54,51,49,46,1671,1688,1682,1699,46.5,41.5,41.5,0.53,6688,34,121,230.75,0.54,5368,27,121,230.75
,,0,2023-09-04T14:30:49.587108144Z,2023-10-25T14:30:49.587108144Z,2023-10-25T13:12:42Z,sdgp,bmc,54,51,49,46,1701,1696,1682,1709,46.5,42,41.5,0.54,6720,34,121,230.5,0.54,5248,27,121,230.75
,,0,2023-09-04T14:30:49.587108144Z,2023-10-25T14:30:49.587108144Z,2023-10-25T13:12:53Z,sdgp,bmc,54,51,49,46,1701,1683,1688,1678,46.5,41.5,41.5,0.54,6720,34,121,230.5,0.54,5096,27,121,230.75
,,0,2023-09-04T14:30:49.587108144Z,2023-10-25T14:30:49.587108144Z,2023-10-25T13:13:03Z,sdgp,bmc,54,51,49,46,1673,1685,1693,1688,46.5,41.5,41.5,0.54,6720,34,122,230.5,0.54,5368,27,121,230.75
,,0,2023-09-04T14:30:49.587108144Z,2023-10-25T14:30:49.587108144Z,2023-10-25T13:13:14Z,sdgp,bmc,54,51,49.5,46,1673,1691,1686,1683,46.5,41.5,41.5,0.55,6688,34,124,230.25,0.55,5184,27,125,230.75
,,0,2023-09-04T14:30:49.587108144Z,2023-10-25T14:30:49.587108144Z,2023-10-25T13:13:25Z,sdgp,bmc,54,51,49.5,46,1672,1690,1685,1693,46.5,41.5,41.5,0.56,6720,34,126,230.25,0.63,5368,27,142,230.5
,,0,2023-09-04T14:30:49.587108144Z,2023-10-25T14:30:49.587108144Z,2023-10-25T13:13:37Z,sdgp,bmc,54,51.5,49.5,46,1673,1700,1682,1696,46.5,41.5,41.5,0.57,6720,34,131,230.25,0.65,5368,27,147,230.25
,,0,2023-09-04T14:30:49.587108144Z,2023-10-25T14:30:49.587108144Z,2023-10-25T13:13:49Z,sdgp,bmc,54,51.5,49.5,46.5,1673,1692,1689,1689,46.5,41.5,41.5,0.6,6720,34,136,230.25,0.67,5400,27,150,230.5
,,0,2023-09-04T14:30:49.587108144Z,2023-10-25T14:30:49.587108144Z,2023-10-25T13:13:59Z,sdgp,bmc,54,51.5,50,46.5,1673,1693,1694,1693,46.5,42,41.5,0.56,6688,34,128,230.5,0.64,5368,27,145,230.5
,,0,2023-09-04T14:30:49.587108144Z,2023-10-25T14:30:49.587108144Z,2023-10-25T13:14:11Z,sdgp,bmc,54,51,49.5,47,1672,1683,1684,1691,46.5,42,41.5,0.56,6688,34,128,230.5,0.63,5400,27,144,230.75
,,0,2023-09-04T14:30:49.587108144Z,2023-10-25T14:30:49.587108144Z,2023-10-25T13:14:22Z,sdgp,bmc,54,51,50,47,1672,1690,1683,1683,46.5,42,41.5,0.56,6720,34,128,230.25,0.63,5400,27,144,230.5
,,0,2023-09-04T14:30:49.587108144Z,2023-10-25T14:30:49.587108144Z,2023-10-25T13:14:33Z,sdgp,bmc,54,51.5,50,47,1673,1696,1688,1685,46.5,42,41.5,0.56,6688,34,127,230.5,0.63,5368,27,143,230.5
,,0,2023-09-04T14:30:49.587108144Z,2023-10-25T14:30:49.587108144Z,2023-10-25T13:14:44Z,sdgp,bmc,54,52,50.5,47,1675,1702,1694,1691,46.5,42,41.5,0.55,6688,34,125,230.25,0.62,5400,27,141,230.5
,,0,2023-09-04T14:30:49.587108144Z,2023-10-25T14:30:49.587108144Z,2023-10-25T13:14:56Z,sdgp,bmc,54,52,50.5,47.5,1700,1686,1694,1690,46.5,42,41.5,0.54,6720,34,123,230.5,0.61,5368,27,139,230.5
,,0,2023-09-04T14:30:49.587108144Z,2023-10-25T14:30:49.587108144Z,2023-10-25T13:15:08Z,sdgp,bmc,54,52,50,47.5,1673,1693,1689,1692,46.5,42,41.5,0.53,6720,34,121,230.75,0.6,5400,27,136,230.75
,,0,2023-09-04T14:30:49.587108144Z,2023-10-25T14:30:49.587108144Z,2023-10-25T13:15:20Z,sdgp,bmc,54,52,50.5,47.5,1673,1693,1682,1684,46.5,42,41.5,0.53,6744,34,121,230.5,0.6,5336,27,136,230.5
,,0,2023-09-04T14:30:49.587108144Z,2023-10-25T14:30:49.587108144Z,2023-10-25T13:15:32Z,sdgp,bmc,54,51.5,50,47.5,1669,1690,1688,1697,46.5,42,41.5,0.54,6720,34,122,230.25,0.6,5336,27,137,230.25
,,0,2023-09-04T14:30:49.587108144Z,2023-10-25T14:30:49.587108144Z,2023-10-25T13:15:43Z,sdgp,bmc,54,52,50.5,47.5,1672,1682,1701,1692,46.5,42,41.5,0.54,6720,34,122,230.25,0.61,5368,27,137,230.25
,,0,2023-09-04T14:30:49.587108144Z,2023-10-25T14:30:49.587108144Z,2023-10-25T13:15:53Z,sdgp,bmc,54,51.5,50,47.5,1701,1696,1689,1693,46.5,42,41.5,0.54,6720,34,122,230.25,0.61,5368,27,137,230.5
,,0,2023-09-04T14:30:49.587108144Z,2023-10-25T14:30:49.587108144Z,2023-10-25T13:16:04Z,sdgp,bmc,54,52,50,47.5,1671,1683,1683,1693,46.5,42,41.5,0.54,6720,34,122,230.5,0.61,5368,27,137,230.5
,,0,2023-09-04T14:30:49.587108144Z,2023-10-25T14:30:49.587108144Z,2023-10-25T13:16:15Z,sdgp,bmc,54,52,50,47.5,1674,1690,1680,1688,46.5,42,42,0.54,6720,34,122,230,0.61,5336,27,137,230.25
,,0,2023-09-04T14:30:49.587108144Z,2023-10-25T14:30:49.587108144Z,2023-10-25T13:16:27Z,sdgp,bmc,54,52,50,47.5,1674,1683,1695,1689,46.5,41.5,42,0.54,6720,34,122,230,0.61,5336,27,138,230.25
,,0,2023-09-04T14:30:49.587108144Z,2023-10-25T14:30:49.587108144Z,2023-10-25T13:16:39Z,sdgp,bmc,54,52,50,47.5,1672,1693,1695,1685,46.5,42,42,0.54,6744,34,122,230.5,0.6,5368,27,137,230.5
