#group,false,false,true,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double
#default,_result,,,,,,,,,,,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_measurement,device_id,Chipset2_Temp,Chipset_Temp,Cpu1_Temp,Cpu2_Temp,FAN1,FAN2,FAN3,FAN4,IO_Outlet_Temp,Inlet_Temp,Outlet_Temp,PSU1_FAN,PSU1_Inlet,PSU1_Total_Power,PSU1_VIN,PSU2_FAN,PSU2_Inlet,PSU2_Total_Power,PSU2_VIN
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T01:47:52Z,sdgp,bmc,44,41.5,44.5,43,4144,4174,4167,4157,39.5,35.5,34.5,5520,29,159,226.75,4528,25,166,226.75
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T01:48:17Z,sdgp,bmc,45,42,45,43.5,4145,4175,4166,4161,40,35.5,34.5,5520,29,161,227,4528,25,169,227.25
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T01:48:40Z,sdgp,bmc,45,42,45,43.5,4145,4174,4164,4160,40,36,34.5,5520,29,162,226.75,4528,25,170,227
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T01:49:03Z,sdgp,bmc,45,42,45,44,4311,4343,4332,4340,40,36,34.5,5544,29,162,226.5,4528,25,171,226.5
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T01:49:26Z,sdgp,bmc,45.5,42,46,44,4309,4339,4336,4341,40,36,35,5520,29,163,226.75,4560,25,171,227
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T01:49:49Z,sdgp,bmc,45.5,42.5,46,44,4457,4496,4485,4478,40.5,36,35,5520,29,164,227,4528,25,172,227
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T01:50:12Z,sdgp,bmc,45,42.5,46,44.5,4625,4665,4650,4646,40.5,36,35,5520,29,164,226.75,4528,25,173,227
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T01:50:35Z,sdgp,bmc,45.5,42.5,46,44.5,4792,4831,4823,4823,40.5,36,35,5520,29,165,227,4560,25,173,227.25
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T01:50:58Z,sdgp,bmc,46,42.5,45.5,44.5,4943,4986,4974,4966,40.5,36,35,5520,29,165,227.25,4528,25,173,227.5
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T01:51:21Z,sdgp,bmc,45.5,42.5,46,44.5,4944,4981,4978,4970,40.5,35.5,35,5520,29,165,226.75,4528,25,173,227
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T01:51:44Z,sdgp,bmc,46,42.5,46,44.5,4944,4983,4973,4966,40.5,35.5,35.5,5520,29,165,227,4560,25,174,227
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T01:52:07Z,sdgp,bmc,45.5,42,46,44.5,4942,4986,4974,4961,40.5,35.5,35.5,5520,29,165,226.75,4528,25,173,226.75
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T01:52:30Z,sdgp,bmc,46,42,45.5,44,4941,4979,4972,4966,40.5,35.5,35.5,5520,29,165,227.25,4528,25,173,227.25
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T01:52:53Z,sdgp,bmc,45.5,42.5,45,44,4943,4983,4974,4964,40.5,35.5,35.5,5520,29,166,227.25,4560,25,174,227.5
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T01:53:16Z,sdgp,bmc,45.5,42,45.5,44,4945,4982,4978,4970,40.5,35.5,35.5,5520,29,166,226.75,4560,25,174,227
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T01:53:39Z,sdgp,bmc,45,42,45.5,44,4946,4984,4974,4968,40.5,35.5,35.5,5520,29,165,227,4528,25,173,227
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T01:54:01Z,sdgp,bmc,45,42,45.5,44,4944,4985,4973,4968,40.5,35.5,35.5,5520,29,165,227,4560,25,173,227.25
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T01:54:25Z,sdgp,bmc,45.5,42,45,44,4943,4982,4974,4968,40.5,35.5,35.5,5520,29,165,227,4528,25,173,227.25
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T01:54:48Z,sdgp,bmc,45.5,42,45,44,4940,4985,4973,4968,40.5,35.5,35.5,5520,29,165,227,4560,25,174,227.25
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T01:55:11Z,sdgp,bmc,45,42,45,44,5110,5151,5142,5132,40.5,35.5,35.5,5520,29,166,226.75,4528,25,175,226.5
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T01:56:02Z,sdgp,bmc,45,42,45,44,5262,5306,5294,5290,40.5,35.5,35.5,5520,29,166,227,4528,25,174,227
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T01:56:25Z,sdgp,bmc,45.5,42,44.5,43.5,5427,5472,5458,5450,40.5,35.5,35.5,5520,28,166,226.75,4560,25,174,226.75
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T01:56:47Z,sdgp,bmc,45,42,44.5,43.5,5593,5641,5628,5619,40.5,35.5,35.5,5520,29,166,226.75,4528,25,175,226.75
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T01:57:11Z,sdgp,bmc,44.5,42,44.5,43.5,5745,5795,5772,5771,40.5,35.5,35.5,5520,28,166,227,4528,25,175,226.75
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T01:57:34Z,sdgp,bmc,45,41.5,44.5,43,5748,5791,5784,5771,40,35,35.5,5520,28,166,226.75,4528,25,175,227
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T01:57:57Z,sdgp,bmc,45,41.5,44.5,43,5744,5792,5782,5771,40,35,35,5520,28,167,226.75,4528,25,175,226.5
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T01:58:28Z,sdgp,bmc,45,41.5,43.5,43,5744,5793,5776,5771,40,35,35,5520,28,167,226.5,4528,25,175,226.75
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T01:59:09Z,sdgp,bmc,44.5,41.5,43.5,42.5,5741,5792,5777,5771,40,35,35,5336,28,166,226.75,4528,25,174,226.5
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T01:59:32Z,sdgp,bmc,44.5,41.5,43.5,42.5,5745,5792,5781,5764,40,35,35,5336,28,166,226.75,4528,25,175,226.75
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T01:59:55Z,sdgp,bmc,44,41.5,43.5,42.5,5744,5795,5781,5771,40,35,35,5336,28,166,227,4528,25,175,227
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:00:18Z,sdgp,bmc,44,41,43.5,42.5,5744,5793,5779,5773,40,35,35,5336,28,166,227.25,4528,25,174,227
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:00:41Z,sdgp,bmc,44,41,43,42,5748,5793,5778,5771,39.5,35,35,5336,28,166,226.5,4528,25,174,226.5
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:01:04Z,sdgp,bmc,44,41,43.5,42,5745,5792,5779,5768,39.5,35,35,5336,28,166,226.75,4528,25,174,226.75
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:01:27Z,sdgp,bmc,44,41,43.5,42,5752,5793,5774,5771,39.5,34.5,35,5336,28,168,226.75,4528,24,176,226.75
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:01:50Z,sdgp,bmc,44,41,43.5,42,5743,5792,5779,5771,39.5,34.5,35,5336,28,166,226.75,4560,25,174,226.5
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:02:13Z,sdgp,bmc,44,41,43.5,42,5745,5793,5775,5767,39.5,34.5,35,5336,28,166,227,4528,24,174,227
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:02:36Z,sdgp,bmc,44,41,43.5,42,5745,5794,5783,5771,39.5,34.5,34.5,5336,28,166,226.5,4560,24,174,227
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:02:58Z,sdgp,bmc,44,41,43.5,42,5743,5792,5782,5772,39.5,34.5,34.5,5336,28,166,226.75,4528,24,174,227
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:03:22Z,sdgp,bmc,43,41,43,42,5737,5793,5782,5765,39.5,34.5,34.5,5336,28,166,226.5,4528,24,174,226.5
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:03:45Z,sdgp,bmc,43.5,41,43,42,5744,5793,5775,5771,39.5,34.5,34.5,5336,28,166,226.5,4528,24,175,226.5
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:04:08Z,sdgp,bmc,43.5,41,43,42,5745,5791,5781,5772,39.5,34.5,34.5,5336,28,166,227,4528,24,175,226.75
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:04:30Z,sdgp,bmc,43.5,40.5,43,42,5743,5790,5782,5769,39.5,34.5,34.5,5336,28,166,226.75,4528,24,174,226.75
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:04:53Z,sdgp,bmc,43.5,41,43,42,5748,5793,5773,5771,39.5,34.5,34.5,5304,28,165,227,4528,24,174,227
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:05:16Z,sdgp,bmc,43.5,41,43,42,5745,5792,5782,5771,39.5,34.5,34.5,5336,28,165,226.75,4528,24,174,226.75
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:05:40Z,sdgp,bmc,43.5,40.5,43,42,5745,5794,5775,5773,39.5,34.5,34.5,5336,28,167,226.25,4528,24,176,226
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:06:03Z,sdgp,bmc,43.5,40.5,42.5,42,5748,5793,5777,5771,39,34.5,34.5,5336,28,167,226.75,4560,24,174,226.5
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:06:25Z,sdgp,bmc,43.5,40.5,43,42,5743,5793,5775,5771,39,34.5,34.5,5368,28,166,226.75,4528,25,175,226.75
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:07:14Z,sdgp,bmc,43.5,41,43,42.5,5743,5794,5780,5770,39,34.5,34.5,5336,28,165,226.5,4528,25,174,226.5
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:07:38Z,sdgp,bmc,43.5,41,42.5,42,5745,5792,5779,5771,39,34.5,34.5,5368,28,165,226.25,4528,24,175,226.25
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:08:01Z,sdgp,bmc,43.5,40.5,43,42,5745,5793,5782,5771,39,34.5,34.5,5336,28,166,226.5,4528,24,174,226.25
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:08:24Z,sdgp,bmc,43.5,41,43,42,5748,5792,5779,5771,39,34.5,34.5,5368,28,167,226.5,4528,24,175,226.5
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:08:47Z,sdgp,bmc,43.5,40.5,43,42,5747,5793,5773,5770,39,34.5,34.5,5368,28,165,226.5,4528,24,174,226.5
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:09:10Z,sdgp,bmc,43.5,40.5,43,42,5731,5794,5780,5771,39,34.5,34.5,5336,28,166,226.5,4528,25,174,226.75
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:09:50Z,sdgp,bmc,43.5,40.5,43,42,5753,5792,5779,5770,39,34.5,34.5,5336,28,167,226,4528,25,176,226.25
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:10:22Z,sdgp,bmc,43.5,40.5,43,42.5,5743,5795,5779,5771,39,34.5,34.5,5336,28,166,226.75,4528,24,174,226.75
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:10:45Z,sdgp,bmc,43.5,40.5,43,42,5750,5791,5782,5766,39,34.5,34.5,5336,28,166,227,4528,25,175,227
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:11:08Z,sdgp,bmc,43.5,40.5,43,42,5757,5792,5780,5769,39,34.5,34.5,5336,28,166,227,4560,25,174,226.5
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:11:31Z,sdgp,bmc,43.5,40.5,43,42,5745,5791,5782,5770,39,34.5,34.5,5336,28,166,226.5,4528,25,174,226.5
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:11:55Z,sdgp,bmc,43.5,40.5,42.5,42,5745,5796,5779,5772,39,34.5,34.5,5336,28,166,226.75,4528,25,174,227
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:12:18Z,sdgp,bmc,43.5,40.5,43,42,5742,5792,5780,5766,39,34.5,34.5,5336,28,166,226.75,4528,25,174,226.75
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:12:42Z,sdgp,bmc,43.5,40.5,43,42.5,5748,5792,5781,5770,39,34.5,34.5,5336,28,165,226.75,4560,25,174,226.5
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:13:05Z,sdgp,bmc,43.5,40.5,43,42,5744,5793,5782,5769,39,34.5,34.5,5336,28,166,226,4560,25,173,226.25
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:13:27Z,sdgp,bmc,43.5,40.5,43,42.5,5746,5792,5782,5766,39,34.5,34.5,5336,28,165,226.5,4560,25,173,226.5
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:13:51Z,sdgp,bmc,43.5,40.5,43,42,5745,5795,5773,5771,39,34.5,34.5,5304,28,165,226.75,4528,25,173,227
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:14:14Z,sdgp,bmc,43.5,40.5,43,41.5,5745,5792,5780,5770,39,34.5,34.5,5336,28,165,226.75,4528,24,173,227
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:14:37Z,sdgp,bmc,43.5,40.5,43,41.5,5747,5792,5780,5771,39,34.5,34.5,5368,28,166,226.75,4528,24,173,226.5
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:14:59Z,sdgp,bmc,43,40.5,43,41.5,5747,5795,5781,5774,39,34.5,34.5,5336,28,164,226.5,4528,24,172,226.25
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:15:23Z,sdgp,bmc,43,40.5,42.5,41.5,5744,5793,5779,5766,39,34,34.5,5368,28,163,227,4528,24,172,227
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:15:46Z,sdgp,bmc,43,40.5,42.5,42,5744,5793,5782,5764,39,34,34,5336,28,164,226.75,4560,24,172,227
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:16:09Z,sdgp,bmc,43,40.5,42.5,42,5744,5794,5782,5772,39,34,34,5368,28,163,226.25,4528,24,171,226.75
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:16:37Z,sdgp,bmc,43,40.5,42.5,42,5591,5640,5631,5617,39,34,34,5160,28,162,227,4528,24,170,227
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:17:01Z,sdgp,bmc,43,40.5,42.5,41.5,5594,5640,5629,5620,39,34.5,34,5184,28,160,227,4560,24,168,226.75
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:17:24Z,sdgp,bmc,43,40.5,42.5,41.5,5593,5640,5630,5619,39,34.5,34,5184,28,160,227,4528,24,169,227
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:18:13Z,sdgp,bmc,43,40.5,42.5,41.5,5595,5640,5625,5617,39,34.5,34,5216,28,160,226.75,4528,24,168,226.75
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:18:37Z,sdgp,bmc,43,40.5,42.5,41.5,5597,5642,5630,5617,39,34,34,5216,28,156,226.5,4528,24,163,226.5
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:19:00Z,sdgp,bmc,43,40.5,42.5,41,5596,5638,5626,5617,39,34,34,5064,28,153,226.75,4528,24,159,226.75
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:19:23Z,sdgp,bmc,43,40,42,41,5598,5642,5630,5617,39,34,34,5064,28,150,227.25,4528,24,158,227
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:19:47Z,sdgp,bmc,43,40,42,40.5,5429,5469,5321,5288,39,34,34,5064,28,147,226.75,4528,24,155,226.75
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:20:10Z,sdgp,bmc,43,40,42,40.5,5261,5302,5296,5287,39,34,34,5064,28,143,227,4528,24,152,227
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:20:32Z,sdgp,bmc,43,40,42,40,5112,5149,5142,5134,39,34,34,5064,28,134,227.5,4528,24,148,227.5
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:21:25Z,sdgp,bmc,43,40,41.5,40,4944,4977,4977,4966,38.5,34,33.5,5064,28,126,227.5,4560,24,141,227.75
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:21:47Z,sdgp,bmc,43,40,41,39.5,4625,4660,4652,4644,38.5,34,33.5,5096,28,119,227.75,4528,24,134,227.75
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:22:11Z,sdgp,bmc,43,39.5,40.5,39,4460,4497,4484,4480,38.5,34,33.5,5040,28,120,227.75,4528,24,127,227.5
,,0,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T02:22:34Z,sdgp,bmc,43,39.5,40,39,4457,4493,4490,4478,38.5,34,33.5,5064,28,125,227.75,4528,24,125,227.75

#group,false,false,true,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,string,double,double,double,double,double,double
#default,_result,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_measurement,device_id,branch_misses,cache_misses,cache_references,core0,core1,core10,core100,core101,core102,core103,core104,core105,core106,core107,core108,core109,core11,core110,core111,core112,core113,core114,core115,core116,core117,core118,core119,core12,core120,core121,core122,core123,core124,core125,core126,core127,core13,core14,core15,core16,core17,core18,core19,core2,core20,core21,core22,core23,core24,core25,core26,core27,core28,core29,core3,core30,core31,core32,core33,core34,core35,core36,core37,core38,core39,core4,core40,core41,core42,core43,core44,core45,core46,core47,core48,core49,core5,core50,core51,core52,core53,core54,core55,core56,core57,core58,core59,core6,core60,core61,core62,core63,core64,core65,core66,core67,core68,core69,core7,core70,core71,core72,core73,core74,core75,core76,core77,core78,core79,core8,core80,core81,core82,core83,core84,core85,core86,core87,core88,core89,core9,core90,core91,core92,core93,core94,core95,core96,core97,core98,core99,cpu_cycles,cpu_migrations,cpu_usage,ctx_switches,cycles,event,instructions,load_1,load_15,load_5,mem_usage,page_faults
,,1,2023-06-18T02:22:56.143207396Z,2023-06-19T02:22:56.143207396Z,2023-06-19T01:42:54Z,sdgp,host,9983279,16869298,835702686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1740610456,1,1.2,1582,1743647563,,1983474650,2.45,35.64,37,3.95,951
