#group,false,false,true,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double
#default,_result,,,,,,,,,,,,,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_measurement,device_id,Chipset2_Temp,Chipset_Temp,Cpu1_Temp,Cpu2_Temp,FAN1,FAN2,FAN3,FAN4,IO_Outlet_Temp,Inlet_Temp,Outlet_Temp,PSU1_CIN,PSU1_FAN,PSU1_Inlet,PSU1_Total_Power,PSU1_VIN,PSU2_CIN,PSU2_FAN,PSU2_Inlet,PSU2_Total_Power,PSU2_VIN
,,0,2024-04-23T13:27:05.129446094Z,2024-06-13T13:27:05.129446094Z,2024-06-13T12:19:39Z,sdgp,bmc,47.5,47,46,44,2581,2698,2697,2680,40.5,40.5,36.5,0.53,6056,34,121,232.5,0.6,4888,27,135,232.5
,,0,2024-04-23T13:27:05.129446094Z,2024-06-13T13:27:05.129446094Z,2024-06-13T12:19:51Z,sdgp,bmc,47.5,47,46,44,2981,3002,2990,3005,40.5,40.5,36.5,0.53,6056,34,121,232.5,0.6,4888,27,135,232.5
,,0,2024-04-23T13:27:05.129446094Z,2024-06-13T13:27:05.129446094Z,2024-06-13T12:20:02Z,sdgp,bmc,47.5,47,46,44,3332,3356,3348,3349,40.5,40,36.5,0.53,6056,33,121,232.75,0.6,4888,27,135,232.75
,,0,2024-04-23T13:27:05.129446094Z,2024-06-13T13:27:05.129446094Z,2024-06-13T12:20:12Z,sdgp,bmc,47.5,46.5,46,44,3498,3524,3518,3512,41,40,36.5,0.53,6056,33,121,232.75,0.6,4888,27,135,232.75
,,0,2024-04-23T13:27:05.129446094Z,2024-06-13T13:27:05.129446094Z,2024-06-13T12:20:23Z,sdgp,bmc,47.5,46.5,46,44,3823,3847,3851,3846,41,39.5,37,0.53,6024,33,121,232.5,0.57,4888,27,129,232.5
,,0,2024-04-23T13:27:05.129446094Z,2024-06-13T13:27:05.129446094Z,2024-06-13T12:20:34Z,sdgp,bmc,47.5,46.5,45.5,44,4142,4169,4162,4158,41,39,36.5,0.53,6024,32,121,232.25,0.6,4888,27,136,232
,,0,2024-04-23T13:27:05.129446094Z,2024-06-13T13:27:05.129446094Z,2024-06-13T12:20:44Z,sdgp,bmc,47.5,46,45.5,44,4307,4338,4339,4337,41,39,37,0.53,6056,32,121,232.25,0.6,4888,27,136,232.5
,,0,2024-04-23T13:27:05.129446094Z,2024-06-13T13:27:05.129446094Z,2024-06-13T12:20:55Z,sdgp,bmc,47.5,46,45.5,43.5,4455,4491,4485,4478,41,38.5,36.5,0.53,6056,32,122,232.25,0.6,4888,27,137,232.25
,,0,2024-04-23T13:27:05.129446094Z,2024-06-13T13:27:05.129446094Z,2024-06-13T12:21:06Z,sdgp,bmc,47,45.5,45,43.5,4793,4829,4821,4817,41.5,38,37,0.53,6056,32,121,232.5,0.6,4888,27,136,232.25
,,0,2024-04-23T13:27:05.129446094Z,2024-06-13T13:27:05.129446094Z,2024-06-13T12:21:18Z,sdgp,bmc,47,45,45,43.5,4940,4975,4973,4964,41,38,36.5,0.54,6056,31,122,232.5,0.6,4888,27,137,232.25
,,0,2024-04-23T13:27:05.129446094Z,2024-06-13T13:27:05.129446094Z,2024-06-13T12:21:29Z,sdgp,bmc,47,45,44.5,43,5105,5149,5139,5134,41,37.5,36.5,0.54,6088,31,123,232.25,0.6,4888,26,137,232.25
,,0,2024-04-23T13:27:05.129446094Z,2024-06-13T13:27:05.129446094Z,2024-06-13T12:21:40Z,sdgp,bmc,46.5,44.5,44,43,5257,5301,5292,5285,41.5,37,36.5,0.54,6056,31,123,232.25,0.61,4616,26,139,232.5
,,0,2024-04-23T13:27:05.129446094Z,2024-06-13T13:27:05.129446094Z,2024-06-13T12:21:50Z,sdgp,bmc,46.5,44.5,44,42.5,5257,5300,5293,5287,41,37,36.5,0.54,6056,31,123,232.25,0.61,4648,26,138,232
,,0,2024-04-23T13:27:05.129446094Z,2024-06-13T13:27:05.129446094Z,2024-06-13T12:22:01Z,sdgp,bmc,46,44,43.5,42.5,5422,5468,5461,5448,41,36.5,36.5,0.55,5784,31,126,232,0.63,4616,26,143,232.25
,,0,2024-04-23T13:27:05.129446094Z,2024-06-13T13:27:05.129446094Z,2024-06-13T12:22:12Z,sdgp,bmc,46,44,43,42,5592,5639,5626,5615,41,36.5,36.5,0.55,5784,31,125,232,0.61,4616,26,140,232.25
,,0,2024-04-23T13:27:05.129446094Z,2024-06-13T13:27:05.129446094Z,2024-06-13T12:22:23Z,sdgp,bmc,45.5,43.5,43,42,5589,5637,5624,5615,41,36,36,0.56,5784,31,126,231.75,0.62,4616,26,143,232
,,0,2024-04-23T13:27:05.129446094Z,2024-06-13T13:27:05.129446094Z,2024-06-13T12:22:34Z,sdgp,bmc,45.5,43.5,42.5,42,5590,5635,5624,5615,41,36,36,0.56,5784,31,127,231.75,0.63,4616,26,144,232
